"","GENEID","TXCHROM"
"3666","YKL204W","chrXI"
"3667","YKL205W","chrXI"
"3668","YKL206C","chrXI"
"3669","YKL207W","chrXI"
"3670","YKL208W","chrXI"
"3671","YKL209C","chrXI"
"3672","YKL210W","chrXI"
"3673","YKL211C","chrXI"
"3674","YKL212W","chrXI"
"3675","YKL213C","chrXI"
"3676","YKL214C","chrXI"
"3677","YKL215C","chrXI"
"3678","YKL216W","chrXI"
"3679","YKL217W","chrXI"
"3680","YKL218C","chrXI"
"3681","YKL219W","chrXI"
"3682","YKL220C","chrXI"
"3683","YKL221W","chrXI"
"3684","YKL222C","chrXI"
"3685","YKR001C","chrXI"
"3686","YKR002W","chrXI"
"3687","YKR003W","chrXI"
"3688","YKR004C","chrXI"
"3689","YKR005C","chrXI"
"3690","YKR006C","chrXI"
"3691","YKR007W","chrXI"
"3692","YKR008W","chrXI"
"3693","YKR009C","chrXI"
"3694","YKR010C","chrXI"
"3695","YKR011C","chrXI"
"3696","YKR012C","chrXI"
"3697","YKR013W","chrXI"
"3698","YKR014C","chrXI"
"3699","YKR015C","chrXI"
"3700","YKR016W","chrXI"
"3701","YKR017C","chrXI"
"3702","YKR018C","chrXI"
"3703","YKR019C","chrXI"
"3704","YKR020W","chrXI"
"3705","YKR021W","chrXI"
"3706","YKR022C","chrXI"
"3707","YKR023W","chrXI"
"3708","YKR024C","chrXI"
"3709","YKR025W","chrXI"
"3710","YKR026C","chrXI"
"3711","YKR027W","chrXI"
"3712","YKR028W","chrXI"
"3713","YKR029C","chrXI"
"3714","YKR030W","chrXI"
"3715","YKR031C","chrXI"
"3716","YKR032W","chrXI"
"3717","YKR034W","chrXI"
"3718","YKR035C","chrXI"
"3719","YKR036C","chrXI"
"3720","YKR037C","chrXI"
"3721","YKR038C","chrXI"
"3722","YKR039W","chrXI"
"3723","YKR040C","chrXI"
"3724","YKR041W","chrXI"
"3725","YKR042W","chrXI"
"3726","YKR043C","chrXI"
"3727","YKR044W","chrXI"
"3728","YKR045C","chrXI"
"3729","YKR046C","chrXI"
"3730","YKR047W","chrXI"
"3731","YKR048C","chrXI"
"3732","YKR049C","chrXI"
"3733","YKR050W","chrXI"
"3734","YKR051W","chrXI"
"3735","YKR052C","chrXI"
"3736","YKR053C","chrXI"
"3737","YKR054C","chrXI"
"3738","YKR055W","chrXI"
"3739","YKR056W","chrXI"
"3740","YKR057W","chrXI"
"3741","YKR058W","chrXI"
"3742","YKR059W","chrXI"
"3743","YKR060W","chrXI"
"3744","YKR061W","chrXI"
"3745","YKR062W","chrXI"
"3746","YKR063C","chrXI"
"3747","YKR064W","chrXI"
"3748","YKR065C","chrXI"
"3749","YKR066C","chrXI"
"3750","YKR067W","chrXI"
"3751","YKR068C","chrXI"
"3752","YKR069W","chrXI"
"3753","YKR070W","chrXI"
"3754","YKR071C","chrXI"
"3755","YKR072C","chrXI"
"3756","YKR073C","chrXI"
"3757","YKR074W","chrXI"
"3758","YKR075C","chrXI"
"3759","YKR076W","chrXI"
"3760","YKR077W","chrXI"
"3761","YKR078W","chrXI"
"3762","YKR079C","chrXI"
"3763","YKR080W","chrXI"
"3764","YKR081C","chrXI"
"3765","YKR082W","chrXI"
"3766","YKR083C","chrXI"
"3767","YKR084C","chrXI"
"3768","YKR085C","chrXI"
"3769","YKR086W","chrXI"
"3770","YKR087C","chrXI"
"3771","YKR088C","chrXI"
"3772","YKR089C","chrXI"
"3773","YKR090W","chrXI"
"3774","YKR091W","chrXI"
"3775","YKR092C","chrXI"
"3776","YKR093W","chrXI"
"3777","YKR094C","chrXI"
"3778","YKR095W","chrXI"
"3779","YKR095W-A","chrXI"
"3780","YKR096W","chrXI"
"3781","YKR097W","chrXI"
"3782","YKR098C","chrXI"
"3783","YKR099W","chrXI"
"3784","YKR100C","chrXI"
"3785","YKR101W","chrXI"
"3786","YKR102W","chrXI"
"3787","YKR103W","chrXI"
"3788","YKR104W","chrXI"
"3789","YKR105C","chrXI"
"3790","YKR106W","chrXI"
"3791","YLL001W","chrXII"
"3792","YLL002W","chrXII"
"3793","YLL003W","chrXII"
"3794","YLL004W","chrXII"
"3795","YLL005C","chrXII"
"3796","YLL006W","chrXII"
"3797","YLL006W-A","chrXII"
"3798","YLL007C","chrXII"
"3799","YLL008W","chrXII"
"3800","YLL009C","chrXII"
"3801","YLL010C","chrXII"
"3802","YLL011W","chrXII"
"3803","YLL012W","chrXII"
"3804","YLL013C","chrXII"
"3805","YLL014W","chrXII"
"3806","YLL015W","chrXII"
"3807","YLL016W","chrXII"
"3808","YLL017W","chrXII"
"3809","YLL018C","chrXII"
"3810","YLL018C-A","chrXII"
"3811","YLL019C","chrXII"
"3813","YLL021W","chrXII"
"3814","YLL022C","chrXII"
"3815","YLL023C","chrXII"
"3816","YLL024C","chrXII"
"3817","YLL025W","chrXII"
"3818","YLL026W","chrXII"
"3819","YLL027W","chrXII"
"3820","YLL028W","chrXII"
"3821","YLL029W","chrXII"
"3822","YLL030C","chrXII"
"3823","YLL031C","chrXII"
"3824","YLL032C","chrXII"
"3825","YLL033W","chrXII"
"3826","YLL034C","chrXII"
"3827","YLL035W","chrXII"
"3828","YLL036C","chrXII"
"3829","YLL037W","chrXII"
"3830","YLL038C","chrXII"
"3831","YLL039C","chrXII"
"3832","YLL040C","chrXII"
"3833","YLL041C","chrXII"
"3834","YLL042C","chrXII"
"3835","YLL043W","chrXII"
"3836","YLL045C","chrXII"
"3837","YLL046C","chrXII"
"3838","YLL047W","chrXII"
"3839","YLL048C","chrXII"
"3840","YLL049W","chrXII"
"3841","YLL050C","chrXII"
"3842","YLL051C","chrXII"
"3844","YLL053C","chrXII"
"3845","YLL054C","chrXII"
"3846","YLL055W","chrXII"
"3847","YLL056C","chrXII"
"3848","YLL057C","chrXII"
"3849","YLL058W","chrXII"
"3850","YLL059C","chrXII"
"3851","YLL060C","chrXII"
"3852","YLL061W","chrXII"
"3853","YLL062C","chrXII"
"3854","YLL063C","chrXII"
"3855","YLR001C","chrXII"
"3856","YLR002C","chrXII"
"3857","YLR003C","chrXII"
"3858","YLR004C","chrXII"
"3859","YLR005W","chrXII"
"3860","YLR006C","chrXII"
"3861","YLR007W","chrXII"
"3862","YLR008C","chrXII"
"3863","YLR009W","chrXII"
"3864","YLR010C","chrXII"
"3865","YLR011W","chrXII"
"3866","YLR012C","chrXII"
"3867","YLR013W","chrXII"
"3868","YLR014C","chrXII"
"3869","YLR015W","chrXII"
"3870","YLR016C","chrXII"
"3871","YLR017W","chrXII"
"3872","YLR018C","chrXII"
"3873","YLR019W","chrXII"
"3874","YLR020C","chrXII"
"3875","YLR021W","chrXII"
"3876","YLR022C","chrXII"
"3877","YLR023C","chrXII"
"3878","YLR024C","chrXII"
"3879","YLR025W","chrXII"
"3880","YLR026C","chrXII"
"3881","YLR027C","chrXII"
"3882","YLR028C","chrXII"
"3883","YLR029C","chrXII"
"3884","YLR030W","chrXII"
"3885","YLR031W","chrXII"
"3886","YLR032W","chrXII"
"3887","YLR033W","chrXII"
"3888","YLR034C","chrXII"
"3889","YLR035C","chrXII"
"3890","YLR036C","chrXII"
"3891","YLR037C","chrXII"
"3892","YLR038C","chrXII"
"3893","YLR039C","chrXII"
"3894","YLR040C","chrXII"
"3895","YLR041W","chrXII"
"3896","YLR042C","chrXII"
"3897","YLR043C","chrXII"
"3898","YLR044C","chrXII"
"3899","YLR045C","chrXII"
"3900","YLR046C","chrXII"
"3901","YLR047C","chrXII"
"3902","YLR048W","chrXII"
"3903","YLR049C","chrXII"
"3904","YLR050C","chrXII"
"3905","YLR051C","chrXII"
"3906","YLR052W","chrXII"
"3907","YLR053C","chrXII"
"3908","YLR054C","chrXII"
"3909","YLR055C","chrXII"
"3910","YLR056W","chrXII"
"3911","YLR057W","chrXII"
"3912","YLR058C","chrXII"
"3913","YLR059C","chrXII"
"3914","YLR060W","chrXII"
"3915","YLR061W","chrXII"
"3916","YLR062C","chrXII"
"3917","YLR063W","chrXII"
"3918","YLR064W","chrXII"
"3919","YLR065C","chrXII"
"3920","YLR066W","chrXII"
"3921","YLR067C","chrXII"
"3922","YLR068W","chrXII"
"3923","YLR069C","chrXII"
"3924","YLR070C","chrXII"
"3925","YLR071C","chrXII"
"3926","YLR072W","chrXII"
"3927","YLR073C","chrXII"
"3928","YLR074C","chrXII"
"3929","YLR075W","chrXII"
"3930","YLR076C","chrXII"
"3931","YLR077W","chrXII"
"3932","YLR078C","chrXII"
"3933","YLR079W","chrXII"
"3934","YLR080W","chrXII"
"3935","YLR081W","chrXII"
"3936","YLR082C","chrXII"
"3937","YLR083C","chrXII"
"3938","YLR084C","chrXII"
"3939","YLR085C","chrXII"
"3940","YLR086W","chrXII"
"3941","YLR087C","chrXII"
"3942","YLR088W","chrXII"
"3943","YLR089C","chrXII"
"3944","YLR090W","chrXII"
"3945","YLR091W","chrXII"
"3946","YLR092W","chrXII"
"3947","YLR093C","chrXII"
"3948","YLR094C","chrXII"
"3949","YLR095C","chrXII"
"3950","YLR096W","chrXII"
"3951","YLR097C","chrXII"
"3952","YLR098C","chrXII"
"3953","YLR099C","chrXII"
"3954","YLR099W-A","chrXII"
"3955","YLR100W","chrXII"
"3956","YLR101C","chrXII"
"3957","YLR102C","chrXII"
"3958","YLR103C","chrXII"
"3959","YLR104W","chrXII"
"3960","YLR105C","chrXII"
"3961","YLR106C","chrXII"
"3962","YLR107W","chrXII"
"3963","YLR108C","chrXII"
"3964","YLR109W","chrXII"
"3965","YLR110C","chrXII"
"3966","YLR111W","chrXII"
"3967","YLR112W","chrXII"
"3968","YLR113W","chrXII"
"3969","YLR114C","chrXII"
"3970","YLR115W","chrXII"
"3971","YLR116W","chrXII"
"3972","YLR117C","chrXII"
"3973","YLR118C","chrXII"
"3974","YLR119W","chrXII"
"3975","YLR120C","chrXII"
"3976","YLR120W-A","chrXII"
"3977","YLR121C","chrXII"
"3978","YLR122C","chrXII"
"3980","YLR124W","chrXII"
"3981","YLR125W","chrXII"
"3982","YLR126C","chrXII"
"3983","YLR127C","chrXII"
"3984","YLR128W","chrXII"
"3985","YLR129W","chrXII"
"3986","YLR130C","chrXII"
"3987","YLR131C","chrXII"
"3988","YLR132C","chrXII"
"3989","YLR133W","chrXII"
"3990","YLR134W","chrXII"
"3991","YLR135W","chrXII"
"3992","YLR136C","chrXII"
"3993","YLR137W","chrXII"
"3994","YLR138W","chrXII"
"3995","YLR139C","chrXII"
"3997","YLR141W","chrXII"
"3998","YLR142W","chrXII"
"3999","YLR143W","chrXII"
"4000","YLR144C","chrXII"
"4001","YLR145W","chrXII"
"4002","YLR146C","chrXII"
"4003","YLR146W-A","chrXII"
"4004","YLR147C","chrXII"
"4005","YLR148W","chrXII"
"4006","YLR149C","chrXII"
"4007","YLR149C-A","chrXII"
"4008","YLR150W","chrXII"
"4009","YLR151C","chrXII"
"4010","YLR152C","chrXII"
"4011","YLR153C","chrXII"
"4012","YLR154C","chrXII"
"4013","YLR162W","chrXII"
"4014","YLR162W-A","chrXII"
"4015","YLR163C","chrXII"
"4016","YLR164W","chrXII"
"4017","YLR165C","chrXII"
"4018","YLR166C","chrXII"
"4019","YLR167W","chrXII"
"4020","YLR168C","chrXII"
"4021","YLR169W","chrXII"
"4022","YLR171W","chrXII"
"4023","YLR172C","chrXII"
"4024","YLR173W","chrXII"
"4025","YLR174W","chrXII"
"4026","YLR175W","chrXII"
"4027","YLR176C","chrXII"
"4028","YLR177W","chrXII"
"4029","YLR178C","chrXII"
"4030","YLR179C","chrXII"
"4031","YLR180W","chrXII"
"4032","YLR181C","chrXII"
"4033","YLR182W","chrXII"
"4034","YLR183C","chrXII"
"4035","YLR184W","chrXII"
"4036","YLR185W","chrXII"
"4037","YLR186W","chrXII"
"4038","YLR187W","chrXII"
"4039","YLR188W","chrXII"
"4040","YLR189C","chrXII"
"4041","YLR190W","chrXII"
"4042","YLR191W","chrXII"
"4043","YLR192C","chrXII"
"4044","YLR193C","chrXII"
"4045","YLR194C","chrXII"
"4046","YLR195C","chrXII"
"4047","YLR196W","chrXII"
"4048","YLR197W","chrXII"
"4049","YLR198C","chrXII"
"4050","YLR199C","chrXII"
"4051","YLR200W","chrXII"
"4052","YLR201C","chrXII"
"4054","YLR203C","chrXII"
"4055","YLR204W","chrXII"
"4056","YLR205C","chrXII"
"4057","YLR206W","chrXII"
"4058","YLR207W","chrXII"
"4059","YLR208W","chrXII"
"4060","YLR209C","chrXII"
"4061","YLR210W","chrXII"
"4062","YLR211C","chrXII"
"4063","YLR212C","chrXII"
"4064","YLR213C","chrXII"
"4065","YLR214W","chrXII"
"4066","YLR215C","chrXII"
"4067","YLR216C","chrXII"
"4068","YLR217W","chrXII"
"4069","YLR218C","chrXII"
"4070","YLR219W","chrXII"
"4071","YLR220W","chrXII"
"4072","YLR221C","chrXII"
"4073","YLR222C","chrXII"
"4075","YLR223C","chrXII"
"4076","YLR224W","chrXII"
"4077","YLR225C","chrXII"
"4078","YLR226W","chrXII"
"4079","YLR227C","chrXII"
"4080","YLR228C","chrXII"
"4081","YLR229C","chrXII"
"4082","YLR230W","chrXII"
"4083","YLR231C","chrXII"
"4084","YLR232W","chrXII"
"4085","YLR233C","chrXII"
"4086","YLR234W","chrXII"
"4088","YLR237W","chrXII"
"4089","YLR238W","chrXII"
"4090","YLR239C","chrXII"
"4091","YLR240W","chrXII"
"4092","YLR241W","chrXII"
"4093","YLR242C","chrXII"
"4094","YLR243W","chrXII"
"4095","YLR244C","chrXII"
"4096","YLR245C","chrXII"
"4097","YLR246W","chrXII"
"4098","YLR247C","chrXII"
"4099","YLR248W","chrXII"
"4100","YLR249W","chrXII"
"4101","YLR250W","chrXII"
"4102","YLR251W","chrXII"
"4104","YLR253W","chrXII"
"4105","YLR254C","chrXII"
"4106","YLR255C","chrXII"
"4107","YLR256W","chrXII"
"4108","YLR257W","chrXII"
"4109","YLR258W","chrXII"
"4110","YLR259C","chrXII"
"4111","YLR260W","chrXII"
"4113","YLR262C","chrXII"
"4114","YLR262C-A","chrXII"
"4115","YLR263W","chrXII"
"4116","YLR264C-A","chrXII"
"4117","YLR264W","chrXII"
"4118","YLR265C","chrXII"
"4119","YLR266C","chrXII"
"4120","YLR267W","chrXII"
"4121","YLR268W","chrXII"
"4122","YLR269C","chrXII"
"4123","YLR270W","chrXII"
"4124","YLR271W","chrXII"
"4125","YLR272C","chrXII"
"4126","YLR273C","chrXII"
"4127","YLR274W","chrXII"
"4128","YLR275W","chrXII"
"4129","YLR276C","chrXII"
"4130","YLR277C","chrXII"
"4131","YLR278C","chrXII"
"4132","YLR279W","chrXII"
"4133","YLR281C","chrXII"
"4134","YLR282C","chrXII"
"4135","YLR283W","chrXII"
"4136","YLR284C","chrXII"
"4137","YLR285C-A","chrXII"
"4138","YLR285W","chrXII"
"4139","YLR286C","chrXII"
"4140","YLR287C","chrXII"
"4141","YLR287C-A","chrXII"
"4142","YLR288C","chrXII"
"4143","YLR289W","chrXII"
"4144","YLR290C","chrXII"
"4145","YLR291C","chrXII"
"4146","YLR292C","chrXII"
"4147","YLR293C","chrXII"
"4149","YLR295C","chrXII"
"4150","YLR296W","chrXII"
"4151","YLR297W","chrXII"
"4152","YLR298C","chrXII"
"4153","YLR299W","chrXII"
"4154","YLR300W","chrXII"
"4155","YLR301W","chrXII"
"4156","YLR302C","chrXII"
"4157","YLR303W","chrXII"
"4158","YLR304C","chrXII"
"4159","YLR305C","chrXII"
"4160","YLR306W","chrXII"
"4161","YLR307C-A","chrXII"
"4162","YLR307W","chrXII"
"4163","YLR308W","chrXII"
"4164","YLR309C","chrXII"
"4165","YLR310C","chrXII"
"4166","YLR311C","chrXII"
"4167","YLR312C","chrXII"
"4168","YLR312W-A","chrXII"
"4169","YLR313C","chrXII"
"4170","YLR314C","chrXII"
"4171","YLR315W","chrXII"
"4172","YLR316C","chrXII"
"4173","YLR318W","chrXII"
"4174","YLR319C","chrXII"
"4175","YLR320W","chrXII"
"4176","YLR321C","chrXII"
"4177","YLR322W","chrXII"
"4178","YLR323C","chrXII"
"4179","YLR324W","chrXII"
"4180","YLR325C","chrXII"
"4181","YLR326W","chrXII"
"4182","YLR327C","chrXII"
"4183","YLR328W","chrXII"
"4184","YLR329W","chrXII"
"4185","YLR330W","chrXII"
"4186","YLR331C","chrXII"
"4187","YLR332W","chrXII"
"4188","YLR333C","chrXII"
"4189","YLR334C","chrXII"
"4190","YLR335W","chrXII"
"4191","YLR336C","chrXII"
"4192","YLR337C","chrXII"
"4193","YLR340W","chrXII"
"4194","YLR341W","chrXII"
"4195","YLR342W","chrXII"
"4196","YLR342W-A","chrXII"
"4197","YLR343W","chrXII"
"4198","YLR344W","chrXII"
"4199","YLR345W","chrXII"
"4200","YLR346C","chrXII"
"4201","YLR347C","chrXII"
"4202","YLR348C","chrXII"
"4203","YLR349W","chrXII"
"4204","YLR350W","chrXII"
"4205","YLR351C","chrXII"
"4206","YLR352W","chrXII"
"4207","YLR353W","chrXII"
"4208","YLR354C","chrXII"
"4209","YLR355C","chrXII"
"4210","YLR356W","chrXII"
"4211","YLR357W","chrXII"
"4212","YLR358C","chrXII"
"4213","YLR359W","chrXII"
"4214","YLR360W","chrXII"
"4215","YLR361C","chrXII"
"4216","YLR361C-A","chrXII"
"4217","YLR362W","chrXII"
"4218","YLR363C","chrXII"
"4219","YLR363W-A","chrXII"
"4220","YLR364W","chrXII"
"4221","YLR365W","chrXII"
"4222","YLR366W","chrXII"
"4223","YLR367W","chrXII"
"4224","YLR368W","chrXII"
"4225","YLR369W","chrXII"
"4226","YLR370C","chrXII"
"4227","YLR371W","chrXII"
"4228","YLR372W","chrXII"
"4229","YLR373C","chrXII"
"4230","YLR374C","chrXII"
"4231","YLR375W","chrXII"
"4232","YLR376C","chrXII"
"4233","YLR377C","chrXII"
"4234","YLR378C","chrXII"
"4235","YLR379W","chrXII"
"4236","YLR380W","chrXII"
"4237","YLR381W","chrXII"
"4238","YLR382C","chrXII"
"4239","YLR383W","chrXII"
"4240","YLR384C","chrXII"
"4241","YLR385C","chrXII"
"4242","YLR386W","chrXII"
"4243","YLR387C","chrXII"
"4244","YLR388W","chrXII"
"4245","YLR389C","chrXII"
"4246","YLR390W","chrXII"
"4247","YLR390W-A","chrXII"
"4248","YLR392C","chrXII"
"4249","YLR393W","chrXII"
"4250","YLR394W","chrXII"
"4251","YLR395C","chrXII"
"4252","YLR396C","chrXII"
"4253","YLR397C","chrXII"
"4254","YLR398C","chrXII"
"4255","YLR399C","chrXII"
"4256","YLR400W","chrXII"
"4257","YLR401C","chrXII"
"4258","YLR402W","chrXII"
"4259","YLR403W","chrXII"
"4260","YLR404W","chrXII"
"4261","YLR405W","chrXII"
"4262","YLR406C","chrXII"
"4263","YLR406C-A","chrXII"
"4264","YLR407W","chrXII"
"4265","YLR408C","chrXII"
"4266","YLR409C","chrXII"
"4267","YLR410W","chrXII"
"4268","YLR410W-B","chrXII"
"4269","YLR411W","chrXII"
"4270","YLR412C-A","chrXII"
"4271","YLR412W","chrXII"
"4272","YLR413W","chrXII"
"4273","YLR414C","chrXII"
"4275","YLR416C","chrXII"
"4276","YLR417W","chrXII"
"4277","YLR418C","chrXII"
"4278","YLR419W","chrXII"
"4279","YLR420W","chrXII"
"4280","YLR421C","chrXII"
"4281","YLR422W","chrXII"
"4282","YLR423C","chrXII"
"4283","YLR424W","chrXII"
"4284","YLR425W","chrXII"
"4285","YLR426W","chrXII"
"4286","YLR427W","chrXII"
"4287","YLR428C","chrXII"
"4288","YLR429W","chrXII"
"4289","YLR430W","chrXII"
"4290","YLR431C","chrXII"
"4291","YLR432W","chrXII"
"4292","YLR433C","chrXII"
"4293","YLR434C","chrXII"
"4294","YLR435W","chrXII"
"4295","YLR436C","chrXII"
"4296","YLR437C","chrXII"
"4297","YLR437C-A","chrXII"
"4298","YLR438C-A","chrXII"
"4299","YLR438W","chrXII"
"4300","YLR439W","chrXII"
"4301","YLR440C","chrXII"
"4302","YLR441C","chrXII"
"4303","YLR442C","chrXII"
"4304","YLR443W","chrXII"
"4305","YLR444C","chrXII"
"4306","YLR445W","chrXII"
"4307","YLR446W","chrXII"
"4308","YLR447C","chrXII"
"4309","YLR448W","chrXII"
"4310","YLR449W","chrXII"
"4311","YLR450W","chrXII"
"4312","YLR451W","chrXII"
"4313","YLR452C","chrXII"
"4314","YLR453C","chrXII"
"4315","YLR454W","chrXII"
"4316","YLR455W","chrXII"
"4317","YLR456W","chrXII"
"4318","YLR457C","chrXII"
"4319","YLR458W","chrXII"
"4320","YLR459W","chrXII"
"4321","YLR460C","chrXII"
"4322","YLR461W","chrXII"
"4323","YML001W","chrXIII"
"4324","YML002W","chrXIII"
"4325","YML003W","chrXIII"
"4326","YML004C","chrXIII"
"4327","YML005W","chrXIII"
"4328","YML006C","chrXIII"
"4329","YML007C-A","chrXIII"
"4330","YML007W","chrXIII"
"4331","YML008C","chrXIII"
"4332","YML009C","chrXIII"
"4333","YML009C-A","chrXIII"
"4334","YML010W","chrXIII"
"4335","YML011C","chrXIII"
"4336","YML012W","chrXIII"
"4337","YML013W","chrXIII"
"4338","YML014W","chrXIII"
"4339","YML015C","chrXIII"
"4340","YML016C","chrXIII"
"4341","YML017W","chrXIII"
"4342","YML018C","chrXIII"
"4343","YML019W","chrXIII"
"4344","YML020W","chrXIII"
"4345","YML021C","chrXIII"
"4346","YML022W","chrXIII"
"4347","YML023C","chrXIII"
"4348","YML024W","chrXIII"
"4349","YML025C","chrXIII"
"4350","YML026C","chrXIII"
"4351","YML027W","chrXIII"
"4352","YML028W","chrXIII"
"4353","YML029W","chrXIII"
"4354","YML030W","chrXIII"
"4355","YML031W","chrXIII"
"4356","YML032C","chrXIII"
"4357","YML034C-A","chrXIII"
"4358","YML034W","chrXIII"
"4359","YML035C","chrXIII"
"4360","YML036W","chrXIII"
"4361","YML037C","chrXIII"
"4362","YML038C","chrXIII"
"4363","YML041C","chrXIII"
"4364","YML042W","chrXIII"
"4365","YML043C","chrXIII"
"4366","YML046W","chrXIII"
"4367","YML047C","chrXIII"
"4368","YML047W-A","chrXIII"
"4369","YML048W","chrXIII"
"4370","YML049C","chrXIII"
"4371","YML050W","chrXIII"
"4372","YML051W","chrXIII"
"4373","YML052W","chrXIII"
"4374","YML053C","chrXIII"
"4375","YML054C","chrXIII"
"4376","YML054C-A","chrXIII"
"4377","YML055W","chrXIII"
"4378","YML056C","chrXIII"
"4379","YML057C-A","chrXIII"
"4380","YML057W","chrXIII"
"4381","YML058W","chrXIII"
"4382","YML058W-A","chrXIII"
"4383","YML059C","chrXIII"
"4384","YML060W","chrXIII"
"4385","YML061C","chrXIII"
"4386","YML062C","chrXIII"
"4387","YML063W","chrXIII"
"4388","YML064C","chrXIII"
"4389","YML065W","chrXIII"
"4390","YML066C","chrXIII"
"4391","YML067C","chrXIII"
"4392","YML068W","chrXIII"
"4393","YML069W","chrXIII"
"4394","YML070W","chrXIII"
"4395","YML071C","chrXIII"
"4396","YML072C","chrXIII"
"4397","YML073C","chrXIII"
"4398","YML074C","chrXIII"
"4399","YML075C","chrXIII"
"4400","YML076C","chrXIII"
"4401","YML077W","chrXIII"
"4402","YML078W","chrXIII"
"4403","YML079W","chrXIII"
"4404","YML080W","chrXIII"
"4405","YML081C-A","chrXIII"
"4406","YML081W","chrXIII"
"4407","YML082W","chrXIII"
"4408","YML083C","chrXIII"
"4409","YML084W","chrXIII"
"4410","YML085C","chrXIII"
"4411","YML086C","chrXIII"
"4412","YML087C","chrXIII"
"4413","YML088W","chrXIII"
"4414","YML089C","chrXIII"
"4415","YML090W","chrXIII"
"4416","YML091C","chrXIII"
"4417","YML092C","chrXIII"
"4418","YML093W","chrXIII"
"4419","YML094C-A","chrXIII"
"4420","YML094W","chrXIII"
"4421","YML095C","chrXIII"
"4422","YML096W","chrXIII"
"4423","YML097C","chrXIII"
"4424","YML098W","chrXIII"
"4425","YML099C","chrXIII"
"4426","YML099W-A","chrXIII"
"4427","YML100W","chrXIII"
"4428","YML100W-A","chrXIII"
"4429","YML101C","chrXIII"
"4430","YML102W","chrXIII"
"4431","YML103C","chrXIII"
"4432","YML104C","chrXIII"
"4433","YML105C","chrXIII"
"4434","YML106W","chrXIII"
"4435","YML107C","chrXIII"
"4436","YML108W","chrXIII"
"4437","YML109W","chrXIII"
"4438","YML110C","chrXIII"
"4439","YML111W","chrXIII"
"4440","YML112W","chrXIII"
"4441","YML113W","chrXIII"
"4442","YML114C","chrXIII"
"4443","YML115C","chrXIII"
"4444","YML116W","chrXIII"
"4446","YML117W","chrXIII"
"4447","YML118W","chrXIII"
"4448","YML119W","chrXIII"
"4449","YML120C","chrXIII"
"4450","YML121W","chrXIII"
"4451","YML122C","chrXIII"
"4452","YML123C","chrXIII"
"4453","YML124C","chrXIII"
"4454","YML125C","chrXIII"
"4455","YML126C","chrXIII"
"4456","YML127W","chrXIII"
"4457","YML128C","chrXIII"
"4458","YML129C","chrXIII"
"4459","YML130C","chrXIII"
"4460","YML131W","chrXIII"
"4461","YML132W","chrXIII"
"4462","YMR001C","chrXIII"
"4463","YMR001C-A","chrXIII"
"4464","YMR002W","chrXIII"
"4465","YMR003W","chrXIII"
"4466","YMR004W","chrXIII"
"4467","YMR005W","chrXIII"
"4468","YMR006C","chrXIII"
"4469","YMR007W","chrXIII"
"4470","YMR008C","chrXIII"
"4471","YMR009W","chrXIII"
"4472","YMR010W","chrXIII"
"4473","YMR011W","chrXIII"
"4474","YMR012W","chrXIII"
"4475","YMR013C","chrXIII"
"4476","YMR014W","chrXIII"
"4477","YMR015C","chrXIII"
"4478","YMR016C","chrXIII"
"4479","YMR017W","chrXIII"
"4480","YMR018W","chrXIII"
"4481","YMR019W","chrXIII"
"4482","YMR020W","chrXIII"
"4483","YMR021C","chrXIII"
"4484","YMR022W","chrXIII"
"4485","YMR023C","chrXIII"
"4486","YMR024W","chrXIII"
"4487","YMR025W","chrXIII"
"4488","YMR026C","chrXIII"
"4489","YMR027W","chrXIII"
"4490","YMR028W","chrXIII"
"4491","YMR029C","chrXIII"
"4492","YMR030W","chrXIII"
"4493","YMR030W-A","chrXIII"
"4494","YMR031C","chrXIII"
"4495","YMR031W-A","chrXIII"
"4496","YMR032W","chrXIII"
"4497","YMR033W","chrXIII"
"4498","YMR034C","chrXIII"
"4499","YMR035W","chrXIII"
"4500","YMR036C","chrXIII"
"4501","YMR037C","chrXIII"
"4502","YMR038C","chrXIII"
"4503","YMR039C","chrXIII"
"4504","YMR040W","chrXIII"
"4505","YMR041C","chrXIII"
"4506","YMR042W","chrXIII"
"4507","YMR043W","chrXIII"
"4508","YMR044W","chrXIII"
"4509","YMR047C","chrXIII"
"4510","YMR048W","chrXIII"
"4511","YMR049C","chrXIII"
"4513","YMR052W","chrXIII"
"4514","YMR053C","chrXIII"
"4515","YMR054W","chrXIII"
"4516","YMR055C","chrXIII"
"4517","YMR056C","chrXIII"
"4518","YMR057C","chrXIII"
"4519","YMR058W","chrXIII"
"4520","YMR059W","chrXIII"
"4521","YMR060C","chrXIII"
"4522","YMR061W","chrXIII"
"4523","YMR062C","chrXIII"
"4524","YMR063W","chrXIII"
"4525","YMR064W","chrXIII"
"4526","YMR065W","chrXIII"
"4527","YMR066W","chrXIII"
"4528","YMR067C","chrXIII"
"4529","YMR068W","chrXIII"
"4530","YMR069W","chrXIII"
"4531","YMR070W","chrXIII"
"4532","YMR071C","chrXIII"
"4533","YMR072W","chrXIII"
"4534","YMR073C","chrXIII"
"4535","YMR074C","chrXIII"
"4536","YMR075C-A","chrXIII"
"4537","YMR075W","chrXIII"
"4538","YMR076C","chrXIII"
"4539","YMR077C","chrXIII"
"4540","YMR078C","chrXIII"
"4541","YMR079W","chrXIII"
"4542","YMR080C","chrXIII"
