"","GENEID","TXCHROM"
"3661","YKL204W","chrXI"
"3662","YKL205W","chrXI"
"3663","YKL206C","chrXI"
"3664","YKL207W","chrXI"
"3665","YKL208W","chrXI"
"3666","YKL209C","chrXI"
"3667","YKL210W","chrXI"
"3668","YKL211C","chrXI"
"3669","YKL212W","chrXI"
"3670","YKL213C","chrXI"
"3671","YKL214C","chrXI"
"3672","YKL215C","chrXI"
"3673","YKL216W","chrXI"
"3674","YKL217W","chrXI"
"3675","YKL218C","chrXI"
"3676","YKL219W","chrXI"
"3677","YKL220C","chrXI"
"3678","YKL221W","chrXI"
"3679","YKL222C","chrXI"
"3680","YKR001C","chrXI"
"3681","YKR002W","chrXI"
"3682","YKR003W","chrXI"
"3683","YKR004C","chrXI"
"3684","YKR005C","chrXI"
"3685","YKR006C","chrXI"
"3686","YKR007W","chrXI"
"3687","YKR008W","chrXI"
"3688","YKR009C","chrXI"
"3689","YKR010C","chrXI"
"3690","YKR011C","chrXI"
"3691","YKR012C","chrXI"
"3692","YKR013W","chrXI"
"3693","YKR014C","chrXI"
"3694","YKR015C","chrXI"
"3695","YKR016W","chrXI"
"3696","YKR017C","chrXI"
"3697","YKR018C","chrXI"
"3698","YKR019C","chrXI"
"3699","YKR020W","chrXI"
"3700","YKR021W","chrXI"
"3701","YKR022C","chrXI"
"3702","YKR023W","chrXI"
"3703","YKR024C","chrXI"
"3704","YKR025W","chrXI"
"3705","YKR026C","chrXI"
"3706","YKR027W","chrXI"
"3707","YKR028W","chrXI"
"3708","YKR029C","chrXI"
"3709","YKR030W","chrXI"
"3710","YKR031C","chrXI"
"3711","YKR032W","chrXI"
"3712","YKR034W","chrXI"
"3713","YKR035C","chrXI"
"3714","YKR036C","chrXI"
"3715","YKR037C","chrXI"
"3716","YKR038C","chrXI"
"3717","YKR039W","chrXI"
"3718","YKR040C","chrXI"
"3719","YKR041W","chrXI"
"3720","YKR042W","chrXI"
"3721","YKR043C","chrXI"
"3722","YKR044W","chrXI"
"3723","YKR045C","chrXI"
"3724","YKR046C","chrXI"
"3725","YKR047W","chrXI"
"3726","YKR048C","chrXI"
"3727","YKR049C","chrXI"
"3728","YKR050W","chrXI"
"3729","YKR051W","chrXI"
"3730","YKR052C","chrXI"
"3731","YKR053C","chrXI"
"3732","YKR054C","chrXI"
"3733","YKR055W","chrXI"
"3734","YKR056W","chrXI"
"3735","YKR057W","chrXI"
"3736","YKR058W","chrXI"
"3737","YKR059W","chrXI"
"3738","YKR060W","chrXI"
"3739","YKR061W","chrXI"
"3740","YKR062W","chrXI"
"3741","YKR063C","chrXI"
"3742","YKR064W","chrXI"
"3743","YKR065C","chrXI"
"3744","YKR066C","chrXI"
"3745","YKR067W","chrXI"
"3746","YKR068C","chrXI"
"3747","YKR069W","chrXI"
"3748","YKR070W","chrXI"
"3749","YKR071C","chrXI"
"3750","YKR072C","chrXI"
"3751","YKR073C","chrXI"
"3752","YKR074W","chrXI"
"3753","YKR075C","chrXI"
"3754","YKR076W","chrXI"
"3755","YKR077W","chrXI"
"3756","YKR078W","chrXI"
"3757","YKR079C","chrXI"
"3758","YKR080W","chrXI"
"3759","YKR081C","chrXI"
"3760","YKR082W","chrXI"
"3761","YKR083C","chrXI"
"3762","YKR084C","chrXI"
"3763","YKR085C","chrXI"
"3764","YKR086W","chrXI"
"3765","YKR087C","chrXI"
"3766","YKR088C","chrXI"
"3767","YKR089C","chrXI"
"3768","YKR090W","chrXI"
"3769","YKR091W","chrXI"
"3770","YKR092C","chrXI"
"3771","YKR093W","chrXI"
"3772","YKR094C","chrXI"
"3773","YKR095W","chrXI"
"3774","YKR095W-A","chrXI"
"3775","YKR096W","chrXI"
"3776","YKR097W","chrXI"
"3777","YKR098C","chrXI"
"3778","YKR099W","chrXI"
"3779","YKR100C","chrXI"
"3780","YKR101W","chrXI"
"3781","YKR102W","chrXI"
"3782","YKR103W","chrXI"
"3783","YKR104W","chrXI"
"3784","YKR105C","chrXI"
"3785","YKR106W","chrXI"
"3786","YLL001W","chrXII"
"3787","YLL002W","chrXII"
"3788","YLL003W","chrXII"
"3789","YLL004W","chrXII"
"3790","YLL005C","chrXII"
"3791","YLL006W","chrXII"
"3792","YLL006W-A","chrXII"
"3793","YLL007C","chrXII"
"3794","YLL008W","chrXII"
"3795","YLL009C","chrXII"
"3796","YLL010C","chrXII"
"3797","YLL011W","chrXII"
"3798","YLL012W","chrXII"
"3799","YLL013C","chrXII"
"3800","YLL014W","chrXII"
"3801","YLL015W","chrXII"
"3802","YLL016W","chrXII"
"3803","YLL017W","chrXII"
"3804","YLL018C","chrXII"
"3805","YLL018C-A","chrXII"
"3806","YLL019C","chrXII"
"3808","YLL021W","chrXII"
"3809","YLL022C","chrXII"
"3810","YLL023C","chrXII"
"3811","YLL024C","chrXII"
"3812","YLL025W","chrXII"
"3813","YLL026W","chrXII"
"3814","YLL027W","chrXII"
"3815","YLL028W","chrXII"
"3816","YLL029W","chrXII"
"3817","YLL031C","chrXII"
"3818","YLL032C","chrXII"
"3819","YLL033W","chrXII"
"3820","YLL034C","chrXII"
"3821","YLL035W","chrXII"
"3822","YLL036C","chrXII"
"3823","YLL037W","chrXII"
"3824","YLL038C","chrXII"
"3825","YLL039C","chrXII"
"3826","YLL040C","chrXII"
"3827","YLL041C","chrXII"
"3828","YLL042C","chrXII"
"3829","YLL043W","chrXII"
"3830","YLL045C","chrXII"
"3831","YLL046C","chrXII"
"3832","YLL047W","chrXII"
"3833","YLL048C","chrXII"
"3834","YLL049W","chrXII"
"3835","YLL050C","chrXII"
"3836","YLL051C","chrXII"
"3838","YLL053C","chrXII"
"3839","YLL054C","chrXII"
"3840","YLL055W","chrXII"
"3841","YLL056C","chrXII"
"3842","YLL057C","chrXII"
"3843","YLL058W","chrXII"
"3844","YLL059C","chrXII"
"3845","YLL060C","chrXII"
"3846","YLL061W","chrXII"
"3847","YLL062C","chrXII"
"3848","YLL063C","chrXII"
"3849","YLR001C","chrXII"
"3850","YLR002C","chrXII"
"3851","YLR003C","chrXII"
"3852","YLR004C","chrXII"
"3853","YLR005W","chrXII"
"3854","YLR006C","chrXII"
"3855","YLR007W","chrXII"
"3856","YLR008C","chrXII"
"3857","YLR009W","chrXII"
"3858","YLR010C","chrXII"
"3859","YLR011W","chrXII"
"3860","YLR012C","chrXII"
"3861","YLR013W","chrXII"
"3862","YLR014C","chrXII"
"3863","YLR015W","chrXII"
"3864","YLR016C","chrXII"
"3865","YLR017W","chrXII"
"3866","YLR018C","chrXII"
"3867","YLR019W","chrXII"
"3868","YLR020C","chrXII"
"3869","YLR021W","chrXII"
"3870","YLR022C","chrXII"
"3871","YLR023C","chrXII"
"3872","YLR024C","chrXII"
"3873","YLR025W","chrXII"
"3874","YLR026C","chrXII"
"3875","YLR027C","chrXII"
"3876","YLR028C","chrXII"
"3877","YLR029C","chrXII"
"3878","YLR030W","chrXII"
"3879","YLR031W","chrXII"
"3880","YLR032W","chrXII"
"3881","YLR033W","chrXII"
"3882","YLR034C","chrXII"
"3883","YLR035C","chrXII"
"3884","YLR036C","chrXII"
"3885","YLR037C","chrXII"
"3886","YLR038C","chrXII"
"3887","YLR039C","chrXII"
"3888","YLR040C","chrXII"
"3889","YLR041W","chrXII"
"3890","YLR042C","chrXII"
"3891","YLR043C","chrXII"
"3892","YLR044C","chrXII"
"3893","YLR045C","chrXII"
"3894","YLR046C","chrXII"
"3895","YLR047C","chrXII"
"3896","YLR048W","chrXII"
"3897","YLR049C","chrXII"
"3898","YLR050C","chrXII"
"3899","YLR051C","chrXII"
"3900","YLR052W","chrXII"
"3901","YLR053C","chrXII"
"3902","YLR054C","chrXII"
"3903","YLR055C","chrXII"
"3904","YLR056W","chrXII"
"3905","YLR057W","chrXII"
"3906","YLR058C","chrXII"
"3907","YLR059C","chrXII"
"3908","YLR060W","chrXII"
"3909","YLR061W","chrXII"
"3910","YLR062C","chrXII"
"3911","YLR063W","chrXII"
"3912","YLR064W","chrXII"
"3913","YLR065C","chrXII"
"3914","YLR066W","chrXII"
"3915","YLR067C","chrXII"
"3916","YLR068W","chrXII"
"3917","YLR069C","chrXII"
"3918","YLR070C","chrXII"
"3919","YLR071C","chrXII"
"3920","YLR072W","chrXII"
"3921","YLR073C","chrXII"
"3922","YLR074C","chrXII"
"3923","YLR075W","chrXII"
"3924","YLR076C","chrXII"
"3925","YLR077W","chrXII"
"3926","YLR078C","chrXII"
"3927","YLR079W","chrXII"
"3928","YLR080W","chrXII"
"3929","YLR081W","chrXII"
"3930","YLR082C","chrXII"
"3931","YLR083C","chrXII"
"3932","YLR084C","chrXII"
"3933","YLR085C","chrXII"
"3934","YLR086W","chrXII"
"3935","YLR087C","chrXII"
"3936","YLR088W","chrXII"
"3937","YLR089C","chrXII"
"3938","YLR090W","chrXII"
"3939","YLR091W","chrXII"
"3940","YLR092W","chrXII"
"3941","YLR093C","chrXII"
"3942","YLR094C","chrXII"
"3943","YLR095C","chrXII"
"3944","YLR096W","chrXII"
"3945","YLR097C","chrXII"
"3946","YLR098C","chrXII"
"3947","YLR099C","chrXII"
"3948","YLR099W-A","chrXII"
"3949","YLR100W","chrXII"
"3950","YLR101C","chrXII"
"3951","YLR102C","chrXII"
"3952","YLR103C","chrXII"
"3953","YLR104W","chrXII"
"3954","YLR105C","chrXII"
"3955","YLR106C","chrXII"
"3956","YLR107W","chrXII"
"3957","YLR108C","chrXII"
"3958","YLR109W","chrXII"
"3959","YLR110C","chrXII"
"3960","YLR111W","chrXII"
"3961","YLR112W","chrXII"
"3962","YLR113W","chrXII"
"3963","YLR114C","chrXII"
"3964","YLR115W","chrXII"
"3965","YLR116W","chrXII"
"3966","YLR117C","chrXII"
"3967","YLR118C","chrXII"
"3968","YLR119W","chrXII"
"3969","YLR120C","chrXII"
"3970","YLR120W-A","chrXII"
"3971","YLR121C","chrXII"
"3972","YLR122C","chrXII"
"3974","YLR124W","chrXII"
"3975","YLR125W","chrXII"
"3976","YLR126C","chrXII"
"3977","YLR127C","chrXII"
"3978","YLR128W","chrXII"
"3979","YLR129W","chrXII"
"3980","YLR130C","chrXII"
"3981","YLR131C","chrXII"
"3982","YLR132C","chrXII"
"3983","YLR133W","chrXII"
"3984","YLR134W","chrXII"
"3985","YLR135W","chrXII"
"3986","YLR136C","chrXII"
"3987","YLR137W","chrXII"
"3988","YLR138W","chrXII"
"3989","YLR139C","chrXII"
"3991","YLR141W","chrXII"
"3992","YLR142W","chrXII"
"3993","YLR143W","chrXII"
"3994","YLR144C","chrXII"
"3995","YLR145W","chrXII"
"3996","YLR146C","chrXII"
"3997","YLR146W-A","chrXII"
"3998","YLR147C","chrXII"
"3999","YLR148W","chrXII"
"4000","YLR149C","chrXII"
"4001","YLR149C-A","chrXII"
"4002","YLR150W","chrXII"
"4003","YLR151C","chrXII"
"4004","YLR152C","chrXII"
"4005","YLR153C","chrXII"
"4006","YLR154C","chrXII"
"4007","YLR162W","chrXII"
"4008","YLR163C","chrXII"
"4009","YLR164W","chrXII"
"4010","YLR165C","chrXII"
"4011","YLR166C","chrXII"
"4012","YLR167W","chrXII"
"4013","YLR168C","chrXII"
"4014","YLR169W","chrXII"
"4015","YLR171W","chrXII"
"4016","YLR172C","chrXII"
"4017","YLR173W","chrXII"
"4018","YLR174W","chrXII"
"4019","YLR175W","chrXII"
"4020","YLR176C","chrXII"
"4021","YLR177W","chrXII"
"4022","YLR178C","chrXII"
"4023","YLR179C","chrXII"
"4024","YLR180W","chrXII"
"4025","YLR181C","chrXII"
"4026","YLR182W","chrXII"
"4027","YLR183C","chrXII"
"4028","YLR184W","chrXII"
"4029","YLR185W","chrXII"
"4030","YLR186W","chrXII"
"4031","YLR187W","chrXII"
"4032","YLR188W","chrXII"
"4033","YLR189C","chrXII"
"4034","YLR190W","chrXII"
"4035","YLR191W","chrXII"
"4036","YLR192C","chrXII"
"4037","YLR193C","chrXII"
"4038","YLR194C","chrXII"
"4039","YLR195C","chrXII"
"4040","YLR196W","chrXII"
"4041","YLR197W","chrXII"
"4042","YLR198C","chrXII"
"4043","YLR199C","chrXII"
"4044","YLR200W","chrXII"
"4045","YLR201C","chrXII"
"4047","YLR203C","chrXII"
"4048","YLR204W","chrXII"
"4049","YLR205C","chrXII"
"4050","YLR206W","chrXII"
"4051","YLR207W","chrXII"
"4052","YLR208W","chrXII"
"4053","YLR209C","chrXII"
"4054","YLR210W","chrXII"
"4055","YLR211C","chrXII"
"4056","YLR212C","chrXII"
"4057","YLR213C","chrXII"
"4058","YLR214W","chrXII"
"4059","YLR215C","chrXII"
"4060","YLR216C","chrXII"
"4061","YLR217W","chrXII"
"4062","YLR218C","chrXII"
"4063","YLR219W","chrXII"
"4064","YLR220W","chrXII"
"4065","YLR221C","chrXII"
"4066","YLR222C","chrXII"
"4068","YLR223C","chrXII"
"4069","YLR224W","chrXII"
"4070","YLR225C","chrXII"
"4071","YLR226W","chrXII"
"4072","YLR227C","chrXII"
"4073","YLR228C","chrXII"
"4074","YLR229C","chrXII"
"4075","YLR230W","chrXII"
"4076","YLR231C","chrXII"
"4077","YLR232W","chrXII"
"4078","YLR233C","chrXII"
"4079","YLR234W","chrXII"
"4081","YLR237W","chrXII"
"4082","YLR238W","chrXII"
"4083","YLR239C","chrXII"
"4084","YLR240W","chrXII"
"4085","YLR241W","chrXII"
"4086","YLR242C","chrXII"
"4087","YLR243W","chrXII"
"4088","YLR244C","chrXII"
"4089","YLR245C","chrXII"
"4090","YLR246W","chrXII"
"4091","YLR247C","chrXII"
"4092","YLR248W","chrXII"
"4093","YLR249W","chrXII"
"4094","YLR250W","chrXII"
"4095","YLR251W","chrXII"
"4097","YLR253W","chrXII"
"4098","YLR254C","chrXII"
"4099","YLR255C","chrXII"
"4100","YLR256W","chrXII"
"4101","YLR257W","chrXII"
"4102","YLR258W","chrXII"
"4103","YLR259C","chrXII"
"4104","YLR260W","chrXII"
"4106","YLR262C","chrXII"
"4107","YLR262C-A","chrXII"
"4108","YLR263W","chrXII"
"4109","YLR264C-A","chrXII"
"4110","YLR264W","chrXII"
"4111","YLR265C","chrXII"
"4112","YLR266C","chrXII"
"4113","YLR267W","chrXII"
"4114","YLR268W","chrXII"
"4115","YLR269C","chrXII"
"4116","YLR270W","chrXII"
"4117","YLR271W","chrXII"
"4118","YLR272C","chrXII"
"4119","YLR273C","chrXII"
"4120","YLR274W","chrXII"
"4121","YLR275W","chrXII"
"4122","YLR276C","chrXII"
"4123","YLR277C","chrXII"
"4124","YLR278C","chrXII"
"4125","YLR279W","chrXII"
"4126","YLR281C","chrXII"
"4127","YLR282C","chrXII"
"4128","YLR283W","chrXII"
"4129","YLR284C","chrXII"
"4130","YLR285C-A","chrXII"
"4131","YLR285W","chrXII"
"4132","YLR286C","chrXII"
"4133","YLR287C","chrXII"
"4134","YLR287C-A","chrXII"
"4135","YLR288C","chrXII"
"4136","YLR289W","chrXII"
"4137","YLR290C","chrXII"
"4138","YLR291C","chrXII"
"4139","YLR292C","chrXII"
"4140","YLR293C","chrXII"
"4142","YLR295C","chrXII"
"4143","YLR296W","chrXII"
"4144","YLR297W","chrXII"
"4145","YLR298C","chrXII"
"4146","YLR299W","chrXII"
"4147","YLR300W","chrXII"
"4148","YLR301W","chrXII"
"4149","YLR302C","chrXII"
"4150","YLR303W","chrXII"
"4151","YLR304C","chrXII"
"4152","YLR305C","chrXII"
"4153","YLR306W","chrXII"
"4154","YLR307C-A","chrXII"
"4155","YLR307W","chrXII"
"4156","YLR308W","chrXII"
"4157","YLR309C","chrXII"
"4158","YLR310C","chrXII"
"4159","YLR311C","chrXII"
"4160","YLR312C","chrXII"
"4161","YLR312W-A","chrXII"
"4162","YLR313C","chrXII"
"4163","YLR314C","chrXII"
"4164","YLR315W","chrXII"
"4165","YLR316C","chrXII"
"4166","YLR318W","chrXII"
"4167","YLR319C","chrXII"
"4168","YLR320W","chrXII"
"4169","YLR321C","chrXII"
"4170","YLR322W","chrXII"
"4171","YLR323C","chrXII"
"4172","YLR324W","chrXII"
"4173","YLR325C","chrXII"
"4174","YLR326W","chrXII"
"4175","YLR327C","chrXII"
"4176","YLR328W","chrXII"
"4177","YLR329W","chrXII"
"4178","YLR330W","chrXII"
"4179","YLR331C","chrXII"
"4180","YLR332W","chrXII"
"4181","YLR333C","chrXII"
"4182","YLR334C","chrXII"
"4183","YLR335W","chrXII"
"4184","YLR336C","chrXII"
"4185","YLR337C","chrXII"
"4186","YLR340W","chrXII"
"4187","YLR341W","chrXII"
"4188","YLR342W","chrXII"
"4189","YLR342W-A","chrXII"
"4190","YLR343W","chrXII"
"4191","YLR344W","chrXII"
"4192","YLR345W","chrXII"
"4193","YLR346C","chrXII"
"4194","YLR347C","chrXII"
"4195","YLR348C","chrXII"
"4196","YLR349W","chrXII"
"4197","YLR350W","chrXII"
"4198","YLR351C","chrXII"
"4199","YLR352W","chrXII"
"4200","YLR353W","chrXII"
"4201","YLR354C","chrXII"
"4202","YLR355C","chrXII"
"4203","YLR356W","chrXII"
"4204","YLR357W","chrXII"
"4205","YLR358C","chrXII"
"4206","YLR359W","chrXII"
"4207","YLR360W","chrXII"
"4208","YLR361C","chrXII"
"4209","YLR361C-A","chrXII"
"4210","YLR362W","chrXII"
"4211","YLR363C","chrXII"
"4212","YLR363W-A","chrXII"
"4213","YLR364W","chrXII"
"4214","YLR365W","chrXII"
"4215","YLR366W","chrXII"
"4216","YLR367W","chrXII"
"4217","YLR368W","chrXII"
"4218","YLR369W","chrXII"
"4219","YLR370C","chrXII"
"4220","YLR371W","chrXII"
"4221","YLR372W","chrXII"
"4222","YLR373C","chrXII"
"4223","YLR374C","chrXII"
"4224","YLR375W","chrXII"
"4225","YLR376C","chrXII"
"4226","YLR377C","chrXII"
"4227","YLR378C","chrXII"
"4228","YLR379W","chrXII"
"4229","YLR380W","chrXII"
"4230","YLR381W","chrXII"
"4231","YLR382C","chrXII"
"4232","YLR383W","chrXII"
"4233","YLR384C","chrXII"
"4234","YLR385C","chrXII"
"4235","YLR386W","chrXII"
"4236","YLR387C","chrXII"
"4237","YLR388W","chrXII"
"4238","YLR389C","chrXII"
"4239","YLR390W","chrXII"
"4240","YLR390W-A","chrXII"
"4241","YLR392C","chrXII"
"4242","YLR393W","chrXII"
"4243","YLR394W","chrXII"
"4244","YLR395C","chrXII"
"4245","YLR396C","chrXII"
"4246","YLR397C","chrXII"
"4247","YLR398C","chrXII"
"4248","YLR399C","chrXII"
"4249","YLR400W","chrXII"
"4250","YLR401C","chrXII"
"4251","YLR402W","chrXII"
"4252","YLR403W","chrXII"
"4253","YLR404W","chrXII"
"4254","YLR405W","chrXII"
"4255","YLR406C","chrXII"
"4256","YLR406C-A","chrXII"
"4257","YLR407W","chrXII"
"4258","YLR408C","chrXII"
"4259","YLR409C","chrXII"
"4260","YLR410W","chrXII"
"4261","YLR410W-B","chrXII"
"4262","YLR411W","chrXII"
"4263","YLR412C-A","chrXII"
"4264","YLR412W","chrXII"
"4265","YLR413W","chrXII"
"4266","YLR414C","chrXII"
"4268","YLR416C","chrXII"
"4269","YLR417W","chrXII"
"4270","YLR418C","chrXII"
"4271","YLR419W","chrXII"
"4272","YLR420W","chrXII"
"4273","YLR421C","chrXII"
"4274","YLR422W","chrXII"
"4275","YLR423C","chrXII"
"4276","YLR424W","chrXII"
"4277","YLR425W","chrXII"
"4278","YLR426W","chrXII"
"4279","YLR427W","chrXII"
"4280","YLR428C","chrXII"
"4281","YLR429W","chrXII"
"4282","YLR430W","chrXII"
"4283","YLR431C","chrXII"
"4284","YLR432W","chrXII"
"4285","YLR433C","chrXII"
"4286","YLR434C","chrXII"
"4287","YLR435W","chrXII"
"4288","YLR436C","chrXII"
"4289","YLR437C","chrXII"
"4290","YLR437C-A","chrXII"
"4291","YLR438C-A","chrXII"
"4292","YLR438W","chrXII"
"4293","YLR439W","chrXII"
"4294","YLR440C","chrXII"
"4295","YLR441C","chrXII"
"4296","YLR442C","chrXII"
"4297","YLR443W","chrXII"
"4298","YLR444C","chrXII"
"4299","YLR445W","chrXII"
"4300","YLR446W","chrXII"
"4301","YLR447C","chrXII"
"4302","YLR448W","chrXII"
"4303","YLR449W","chrXII"
"4304","YLR450W","chrXII"
"4305","YLR451W","chrXII"
"4306","YLR452C","chrXII"
"4307","YLR453C","chrXII"
"4308","YLR454W","chrXII"
"4309","YLR455W","chrXII"
"4310","YLR456W","chrXII"
"4311","YLR457C","chrXII"
"4312","YLR458W","chrXII"
"4313","YLR459W","chrXII"
"4314","YLR460C","chrXII"
"4315","YLR461W","chrXII"
"4316","YML001W","chrXIII"
"4317","YML002W","chrXIII"
"4318","YML003W","chrXIII"
"4319","YML004C","chrXIII"
"4320","YML005W","chrXIII"
"4321","YML006C","chrXIII"
"4322","YML007C-A","chrXIII"
"4323","YML007W","chrXIII"
"4324","YML008C","chrXIII"
"4325","YML009C","chrXIII"
"4326","YML009C-A","chrXIII"
"4327","YML010W","chrXIII"
"4328","YML011C","chrXIII"
"4329","YML012W","chrXIII"
"4330","YML013W","chrXIII"
"4331","YML014W","chrXIII"
"4332","YML015C","chrXIII"
"4333","YML016C","chrXIII"
"4334","YML017W","chrXIII"
"4335","YML018C","chrXIII"
"4336","YML019W","chrXIII"
"4337","YML020W","chrXIII"
"4338","YML021C","chrXIII"
"4339","YML022W","chrXIII"
"4340","YML023C","chrXIII"
"4341","YML024W","chrXIII"
"4342","YML025C","chrXIII"
"4343","YML026C","chrXIII"
"4344","YML027W","chrXIII"
"4345","YML028W","chrXIII"
"4346","YML029W","chrXIII"
"4347","YML030W","chrXIII"
"4348","YML031W","chrXIII"
"4349","YML032C","chrXIII"
"4350","YML034C-A","chrXIII"
"4351","YML034W","chrXIII"
"4352","YML035C","chrXIII"
"4353","YML036W","chrXIII"
"4354","YML037C","chrXIII"
"4355","YML038C","chrXIII"
"4356","YML041C","chrXIII"
"4357","YML042W","chrXIII"
"4358","YML043C","chrXIII"
"4359","YML046W","chrXIII"
"4360","YML047C","chrXIII"
"4361","YML047W-A","chrXIII"
"4362","YML048W","chrXIII"
"4363","YML049C","chrXIII"
"4364","YML050W","chrXIII"
"4365","YML051W","chrXIII"
"4366","YML052W","chrXIII"
"4367","YML053C","chrXIII"
"4368","YML054C","chrXIII"
"4369","YML054C-A","chrXIII"
"4370","YML055W","chrXIII"
"4371","YML056C","chrXIII"
"4372","YML057C-A","chrXIII"
"4373","YML057W","chrXIII"
"4374","YML058W","chrXIII"
"4375","YML058W-A","chrXIII"
"4376","YML059C","chrXIII"
"4377","YML060W","chrXIII"
"4378","YML061C","chrXIII"
"4379","YML062C","chrXIII"
"4380","YML063W","chrXIII"
"4381","YML064C","chrXIII"
"4382","YML065W","chrXIII"
"4383","YML066C","chrXIII"
"4384","YML067C","chrXIII"
"4385","YML068W","chrXIII"
"4386","YML069W","chrXIII"
"4387","YML070W","chrXIII"
"4388","YML071C","chrXIII"
"4389","YML072C","chrXIII"
"4390","YML073C","chrXIII"
"4391","YML074C","chrXIII"
"4392","YML075C","chrXIII"
"4393","YML076C","chrXIII"
"4394","YML077W","chrXIII"
"4395","YML078W","chrXIII"
"4396","YML079W","chrXIII"
"4397","YML080W","chrXIII"
"4398","YML081C-A","chrXIII"
"4399","YML081W","chrXIII"
"4400","YML082W","chrXIII"
"4401","YML083C","chrXIII"
"4402","YML084W","chrXIII"
"4403","YML085C","chrXIII"
"4404","YML086C","chrXIII"
"4405","YML087C","chrXIII"
"4406","YML088W","chrXIII"
"4407","YML089C","chrXIII"
"4408","YML090W","chrXIII"
"4409","YML091C","chrXIII"
"4410","YML092C","chrXIII"
"4411","YML093W","chrXIII"
"4412","YML094C-A","chrXIII"
"4413","YML094W","chrXIII"
"4414","YML095C","chrXIII"
"4415","YML096W","chrXIII"
"4416","YML097C","chrXIII"
"4417","YML098W","chrXIII"
"4418","YML099C","chrXIII"
"4419","YML099W-A","chrXIII"
"4420","YML100W","chrXIII"
"4421","YML100W-A","chrXIII"
"4422","YML101C","chrXIII"
"4423","YML102W","chrXIII"
"4424","YML103C","chrXIII"
"4425","YML104C","chrXIII"
"4426","YML105C","chrXIII"
"4427","YML106W","chrXIII"
"4428","YML107C","chrXIII"
"4429","YML108W","chrXIII"
"4430","YML109W","chrXIII"
"4431","YML110C","chrXIII"
"4432","YML111W","chrXIII"
"4433","YML112W","chrXIII"
"4434","YML113W","chrXIII"
"4435","YML114C","chrXIII"
"4436","YML115C","chrXIII"
"4437","YML116W","chrXIII"
"4439","YML117W","chrXIII"
"4440","YML118W","chrXIII"
"4441","YML119W","chrXIII"
"4442","YML120C","chrXIII"
"4443","YML121W","chrXIII"
"4444","YML122C","chrXIII"
"4445","YML123C","chrXIII"
"4446","YML124C","chrXIII"
"4447","YML125C","chrXIII"
"4448","YML126C","chrXIII"
"4449","YML127W","chrXIII"
"4450","YML128C","chrXIII"
"4451","YML129C","chrXIII"
"4452","YML130C","chrXIII"
"4453","YML131W","chrXIII"
"4454","YML132W","chrXIII"
"4455","YMR001C","chrXIII"
"4456","YMR001C-A","chrXIII"
"4457","YMR002W","chrXIII"
"4458","YMR003W","chrXIII"
"4459","YMR004W","chrXIII"
"4460","YMR005W","chrXIII"
"4461","YMR006C","chrXIII"
"4462","YMR007W","chrXIII"
"4463","YMR008C","chrXIII"
"4464","YMR009W","chrXIII"
"4465","YMR010W","chrXIII"
"4466","YMR011W","chrXIII"
"4467","YMR012W","chrXIII"
"4468","YMR013C","chrXIII"
"4469","YMR014W","chrXIII"
"4470","YMR015C","chrXIII"
"4471","YMR016C","chrXIII"
"4472","YMR017W","chrXIII"
"4473","YMR018W","chrXIII"
"4474","YMR019W","chrXIII"
"4475","YMR020W","chrXIII"
"4476","YMR021C","chrXIII"
"4477","YMR022W","chrXIII"
"4478","YMR023C","chrXIII"
"4479","YMR024W","chrXIII"
"4480","YMR025W","chrXIII"
"4481","YMR026C","chrXIII"
"4482","YMR027W","chrXIII"
"4483","YMR028W","chrXIII"
"4484","YMR029C","chrXIII"
"4485","YMR030W","chrXIII"
"4486","YMR030W-A","chrXIII"
"4487","YMR031C","chrXIII"
"4488","YMR031W-A","chrXIII"
"4489","YMR032W","chrXIII"
"4490","YMR033W","chrXIII"
"4491","YMR034C","chrXIII"
"4492","YMR035W","chrXIII"
"4493","YMR036C","chrXIII"
"4494","YMR037C","chrXIII"
"4495","YMR038C","chrXIII"
"4496","YMR039C","chrXIII"
"4497","YMR040W","chrXIII"
"4498","YMR041C","chrXIII"
"4499","YMR042W","chrXIII"
"4500","YMR043W","chrXIII"
"4501","YMR044W","chrXIII"
"4502","YMR047C","chrXIII"
"4503","YMR048W","chrXIII"
"4504","YMR049C","chrXIII"
"4506","YMR052W","chrXIII"
"4507","YMR053C","chrXIII"
"4508","YMR054W","chrXIII"
"4509","YMR055C","chrXIII"
"4510","YMR056C","chrXIII"
"4511","YMR057C","chrXIII"
"4512","YMR058W","chrXIII"
"4513","YMR059W","chrXIII"
"4514","YMR060C","chrXIII"
"4515","YMR061W","chrXIII"
"4516","YMR062C","chrXIII"
"4517","YMR063W","chrXIII"
"4518","YMR064W","chrXIII"
"4519","YMR065W","chrXIII"
"4520","YMR066W","chrXIII"
"4521","YMR067C","chrXIII"
"4522","YMR068W","chrXIII"
"4523","YMR069W","chrXIII"
"4524","YMR070W","chrXIII"
"4525","YMR071C","chrXIII"
"4526","YMR072W","chrXIII"
"4527","YMR073C","chrXIII"
"4528","YMR074C","chrXIII"
"4529","YMR075C-A","chrXIII"
"4530","YMR075W","chrXIII"
"4531","YMR076C","chrXIII"
"4532","YMR077C","chrXIII"
"4533","YMR078C","chrXIII"
"4534","YMR079W","chrXIII"
"4535","YMR080C","chrXIII"
"4536","YMR081C","chrXIII"
"4537","YMR082C","chrXIII"
