,GENE,CHRM,MAAnc,onetoone,twice,half,9,,1,2,3,4,5,6,7,8,9,11,15,28,88,108,119,MAAnc
96,YBL006C,chrII,6.049711424,6.049711424,7.049711424,5.049711424,5.804248027,-0.245463397,5.855011782,5.882153804,5.904673829,5.793292374,5.652158294,5.832460262,5.871471182,5.821708999,5.804248027,5.903353433,5.705953227,5.798692716,6.132319711,5.307986596,5.833709337,6.049711424
97,YBL007C,chrII,6.900252112,6.900252112,7.900252112,5.900252112,6.808506843,-0.09174527,6.593684845,6.641550376,6.631050435,6.808816235,6.889754079,6.68942736,6.499658879,6.496704275,6.808506843,6.622776263,6.736410486,6.6068191,6.261795959,6.750917708,6.598802163,6.900252112
98,YBL008W,chrII,4.094237254,4.094237254,5.094237254,3.094237254,4.000295322,-0.093941932,3.777690209,3.815475653,3.848588137,4.082393165,3.662566288,3.761440681,3.207168794,3.573742573,4.000295322,3.835939263,3.825265825,3.287967121,3.883290108,3.337985553,4.038473936,4.094237254
99,YBL009W,chrII,2.41962028,2.41962028,3.41962028,1.41962028,2.432157037,0.012536757,2.241266989,2.390971889,2.286392449,1.650650884,2.71939741,2.18148827,1.933265079,2.066218543,2.432157037,2.55200743,2.925389005,1.988655196,2.77374451,1.533103343,2.622471652,2.41962028
100,YBL010C,chrII,4.184826526,4.184826526,5.184826526,3.184826526,3.907962084,-0.276864442,3.88128171,3.907114058,3.971949555,2.950478806,4.147590639,4.122729672,3.85344667,3.594660449,3.907962084,4.193544952,4.493169399,3.542020951,4.239525929,2.532104159,4.113572923,4.184826526
101,YBL011W,chrII,5.165594645,5.165594645,6.165594645,4.165594645,5.244512351,0.078917706,5.075635172,5.083704287,5.156563575,5.355690636,5.064231467,5.200777822,5.016422843,5.094153969,5.244512351,5.03241172,4.914010613,4.958747762,4.863400526,5.551589486,5.118654587,5.165594645
102,YBL013W,chrII,0.912842853,0.912842853,1.912842853,-0.087157147,0.991899591,0.079056738,0.916615269,0.852376792,1.073752014,0.936376234,1.419441482,0.920473569,1.148852752,0.563297532,0.991899591,1.036453864,1.354418666,0.493635756,1.120712359,0.125323653,0.624012498,0.912842853
103,YBL014C,chrII,4.181275893,4.181275893,5.181275893,3.181275893,4.218646095,0.037370201,4.22904419,4.291088403,4.212278574,4.340868392,4.322159699,4.493552288,4.116358568,4.235665675,4.218646095,4.152257823,4.196565413,4.10510938,4.485812984,4.111141732,4.257731839,4.181275893
104,YBL015W,chrII,10.118252,10.118252,11.118252,9.118251997,9.588533764,-0.529718233,9.365153358,9.679459774,9.576900814,9.821762701,10.26915819,10.00630763,9.572502306,8.990960558,9.588533764,9.489310758,10.20217413,9.655443674,9.501613233,7.340145681,9.177547337,10.118252
105,YBL016W,chrII,4.055318068,4.055318068,5.055318068,3.055318068,3.970087948,-0.08523012,4.22569904,4.207796851,4.171145746,4.262014631,4.039114815,4.008345583,4.152291173,3.754849204,3.970087948,4.174073307,3.968886746,4.108454542,4.163454932,2.685233211,3.941398652,4.055318068
106,YBL017C,chrII,6.772343343,6.772343343,7.772343343,5.772343343,6.642915217,-0.129428125,6.617120396,6.710173142,6.646377272,6.798599361,6.948500256,6.666335364,6.533969931,6.559466754,6.642915217,6.485410111,6.814647124,6.529109115,6.541267581,6.657042587,6.560237783,6.772343343
107,YBL018C,chrII,3.555884593,3.555884593,4.555884593,2.555884593,3.200618702,-0.355265891,3.579626767,3.619811028,3.454247742,3.342339468,3.493726283,3.613221525,3.368416219,3.631895941,3.200618702,3.690405788,3.866661746,3.289099794,4.37855526,2.792458671,3.711341714,3.555884593
108,YBL019W,chrII,4.984223873,4.984223873,5.984223873,3.984223873,5.260178674,0.275954801,5.152629199,5.124945887,5.188823181,5.375154724,4.9960502,5.110893719,5.015102954,5.141542568,5.260178674,5.24331545,4.932889964,5.148433279,5.304768206,4.997796748,5.454292053,4.984223873
109,YBL020W,chrII,6.675710005,6.675710005,7.675710005,5.675710005,6.456640384,-0.21906962,6.28699771,6.384933744,6.333229322,6.419997876,6.304701049,6.421611375,6.036002768,6.015985879,6.456640384,6.526711073,6.524268967,5.85736845,6.724256314,5.255370173,6.490279335,6.675710005
110,YBL021C,chrII,6.615839981,6.615839981,7.615839981,5.615839981,6.226537609,-0.389302372,5.967077879,6.058210372,5.977914783,5.792231471,5.844652347,6.008703089,5.754208404,5.57104606,6.226537609,6.345938359,6.231397662,5.438468924,6.540615274,3.989480707,6.314770232,6.615839981
111,YBL022C,chrII,5.956841016,5.956841016,6.956841016,4.956841016,6.267940633,0.311099617,5.888203585,5.939812198,5.936158285,6.620698324,6.055850416,6.04144134,5.70476434,5.760206647,6.267940633,5.809493948,5.977272849,5.656232786,5.451694627,6.203130119,5.996996921,5.956841016
112,YBL023C,chrII,3.442866203,3.442866203,4.442866203,2.442866203,3.736595233,0.29372903,3.506509125,3.502973621,3.503086513,3.379154995,3.391912336,3.662510123,3.200021848,3.35292094,3.736595233,3.635421399,3.365178176,3.392948014,3.461274722,3.111525102,3.896939952,3.442866203
113,YBL024W,chrII,4.232491357,4.232491357,5.232491357,3.232491357,4.304201503,0.071710146,4.247826003,4.263994507,4.323449413,3.488133777,4.073899859,4.335061479,4.058146081,4.350769372,4.304201503,4.283000986,4.082705293,3.862781532,4.715707816,4.380640846,4.391457866,4.232491357
114,YBL025W,chrII,5.054922998,5.054922998,6.054922998,4.054922998,4.946445415,-0.108477583,4.903740198,4.912883313,4.889175303,4.957037186,4.726683034,5.016827339,4.793841082,4.752379077,4.946445415,5.017493387,4.844667132,4.73383753,5.215020476,4.001977338,5.13757001,5.054922998
115,YBL026W,chrII,6.156100794,6.156100794,7.156100794,5.156100794,5.963220916,-0.192879878,6.028741634,6.078997933,6.022012413,5.603358249,6.061025797,5.978202221,5.878987392,5.93823933,5.963220916,6.113291619,6.202497165,5.846063479,6.282854871,5.50214705,6.040630721,6.156100794
116,YBL027W,chrII,8.081064541,8.081064541,9.081064541,7.081064541,7.940472686,-0.140591855,7.827897712,7.860610874,7.932769144,6.42356874,7.721645172,7.932804748,7.799023947,7.969399032,7.940472686,7.904677285,7.859305513,7.622787241,8.21023672,7.867979454,7.700601649,8.081064541
117,YBL028C,chrII,3.841010903,3.841010903,4.841010903,2.841010903,3.73049017,-0.110520732,3.88648891,3.873261918,3.880110182,3.050129211,3.495899043,3.917790671,3.808866961,3.909536106,3.73049017,3.947781676,3.689455554,3.488434888,4.367197174,3.579360146,4.17347471,3.841010903
118,YBL029C-A,chrII,7.446324009,7.446324009,8.446324009,6.446324009,6.980418261,-0.465905748,7.106043288,7.152665643,7.198770609,7.156432284,7.183231551,7.253545346,7.294037701,7.077448427,6.980418261,7.173117395,7.032879822,7.603163442,7.063028482,6.325895869,7.097574016,7.446324009
119,YBL029W,chrII,7.261335712,7.261335712,8.261335712,6.261335712,6.59310152,-0.668234192,6.609522318,6.687171412,6.684538485,6.612015313,6.792456028,6.713977068,6.736296509,6.389876484,6.59310152,6.882769644,6.68182817,6.85733828,6.628480086,4.947039182,7.020991469,7.261335712
120,YBL030C,chrII,10.52487583,10.52487583,11.52487583,9.524875835,10.8754068,0.350530962,10.17586797,10.42106574,10.183607,9.94236614,10.79687872,10.22640521,9.980925591,9.660146173,10.8754068,10.71905087,11.20069453,9.865781046,10.73019356,7.819564116,10.66128723,10.52487583
121,YBL032W,chrII,4.822904659,4.822904659,5.822904659,3.822904659,4.706158768,-0.116745891,4.500610846,4.587873658,4.552558595,4.470666533,4.684295979,4.701973919,4.349522075,4.387937919,4.706158768,4.652978629,4.718703849,4.373741161,4.527417113,3.883221435,4.682605284,4.822904659
122,YBL033C,chrII,7.787544701,7.787544701,8.787544701,6.787544701,8.039998747,0.252454046,7.894569602,7.883221335,7.873220763,8.316507692,7.671853235,7.91483509,7.654337651,7.847326227,8.039998747,8.00489615,7.747460471,7.639689004,8.136518678,7.729443479,8.229767432,7.787544701
123,YBL034C,chrII,4.393562665,4.393562665,5.393562665,3.393562665,4.58825539,0.194692725,4.561216627,4.581553199,4.453145778,4.827307884,4.701376371,4.300695156,3.993615314,4.193431846,4.58825539,4.973014011,5.001515441,4.031420026,5.084507069,3.353107938,5.342841834,4.393562665
124,YBL035C,chrII,3.698756259,3.698756259,4.698756259,2.698756259,3.758981283,0.060225025,3.488831082,3.614451646,3.573719282,3.470491953,3.440555568,3.454902481,3.13184594,3.454367142,3.758981283,3.500618475,3.566498415,3.300961568,3.731516675,3.476511027,3.634174868,3.698756259
125,YBL036C,chrII,6.322944517,6.322944517,7.322944517,5.322944517,6.239041801,-0.083902716,6.377725676,6.375486085,6.363691727,6.052552363,6.372745925,6.423857985,6.513844687,6.383755594,6.239041801,6.376521741,6.336374953,6.363579885,6.525272833,6.17542235,6.401287485,6.322944517
126,YBL037W,chrII,4.295767383,4.295767383,5.295767383,3.295767383,4.325205174,0.02943779,4.260345879,4.258571053,4.280229695,4.439549046,4.248372869,4.510937714,4.154971655,4.210443511,4.325205174,4.194740848,4.26323716,3.795725129,4.55474477,4.197294854,4.354091693,4.295767383
127,YBL038W,chrII,6.698660258,6.698660258,7.698660258,5.698660258,6.77131094,0.072650682,6.599625507,6.603855944,6.602389257,6.455425299,6.473457963,6.59018848,6.689340723,6.311902089,6.77131094,6.86622298,6.681533897,6.471376469,6.840938497,5.241500729,6.787310149,6.698660258
128,YBL039C,chrII,3.3841621,3.3841621,4.3841621,2.3841621,3.359157788,-0.025004312,3.581399974,3.552834162,3.834999202,1.608697273,3.530619983,3.913867167,3.887647321,3.848565818,3.359157788,3.5778567,3.522441155,3.347533936,4.007076399,4.314398176,3.461533014,3.3841621
129,YBL039C,chrII,3.3841621,3.3841621,4.3841621,2.3841621,3.359157788,-0.025004312,3.581399974,3.552834162,3.834999202,1.608697273,3.530619983,3.913867167,3.887647321,3.848565818,3.359157788,3.5778567,3.522441155,3.347533936,4.007076399,4.314398176,3.461533014,3.3841621
130,YBL039W-B,chrII,4.224894722,4.224894722,5.224894722,3.224894722,4.149010217,-0.075884505,4.307306383,4.369901449,4.311297162,3.181952837,4.954901782,4.439561577,4.704359898,4.311358487,4.149010217,4.234901224,4.833040233,4.853772978,4.439070171,3.475635752,4.273645489,4.224894722
131,YBL040C,chrII,5.868726627,5.868726627,6.868726627,4.868726627,5.881159552,0.012432925,5.914455131,5.863257664,5.889163637,5.497144234,5.969093777,5.715239116,5.842113036,5.856159086,5.881159552,6.011599404,6.081701239,5.789962475,6.129707118,5.711991076,6.030986306,5.868726627
132,YBL041W,chrII,7.613542284,7.613542284,8.613542284,6.613542284,7.635495927,0.021953643,7.744084863,7.720540221,7.712067124,8.01812249,7.829797783,7.761120818,7.813903814,7.718890183,7.635495927,7.71073511,7.734201824,7.942623456,7.586277194,7.674384226,7.69591538,7.613542284
133,YBL042C,chrII,3.238125736,3.238125736,4.238125736,2.238125736,3.42426245,0.186136714,3.42086194,3.404322019,3.500513851,2.943653252,3.767541314,3.655526504,3.404346959,3.352679961,3.42426245,3.397974428,3.414841376,3.356103403,3.603468847,3.268168415,3.516357695,3.238125736
134,YBL043W,chrII,6.792658497,6.792658497,7.792658497,5.792658497,7.902574136,1.10991564,7.243188159,7.329118767,7.368601726,6.222519345,7.096377806,7.639526127,7.999361047,6.491064982,7.902574136,8.004246398,7.475441968,7.385835494,7.886557188,3.346538673,7.756187512,6.792658497
135,YBL045C,chrII,9.935340815,9.935340815,10.93534081,8.935340815,9.949339008,0.013998193,9.582199687,9.753535856,9.694170581,9.857051947,10.01903852,9.839120605,9.747471327,9.235724448,9.949339008,9.832066127,9.993540642,9.682247823,9.671129366,8.139909848,9.738419639,9.935340815
136,YBL046W,chrII,4.502506468,4.502506468,5.502506468,3.502506468,4.73514761,0.232641142,4.739618943,4.672385052,4.627079395,4.929069228,4.655198712,4.711213978,4.376589161,4.637023535,4.73514761,4.748758588,4.737870689,4.412040962,4.831771305,4.705242801,4.973880174,4.502506468
137,YBL047C,chrII,7.220016784,7.220016784,8.220016784,6.220016784,7.066714564,-0.15330222,6.782484845,6.850355841,6.894140918,7.178818883,7.073085172,6.875253247,6.771785872,6.652317935,7.066714564,6.806059879,6.932621265,6.750943871,6.40454199,6.811517611,6.817166333,7.220016784
138,YBL048W,chrII,7.667517357,7.667517357,8.667517357,6.667517357,7.311198601,-0.356318755,7.219205186,7.385784025,7.317256672,7.605433127,7.427517306,7.293053711,7.291057994,6.923207948,7.311198601,7.420774437,7.454008161,7.105192604,7.374181095,5.927669022,7.568077796,7.667517357
139,YBL049W,chrII,9.271259673,9.271259673,10.27125967,8.271259673,8.837996271,-0.433263403,8.841072604,8.902907253,8.856456481,9.280969347,8.697563246,8.899771676,8.836994993,8.610112702,8.837996271,9.061072508,8.715184315,8.78800519,8.838996425,7.756668977,9.119275208,9.271259673
140,YBL050W,chrII,7.983795114,7.983795114,8.983795114,6.983795114,7.925553289,-0.058241825,7.773323532,7.766645345,7.786644193,8.373021352,7.721443292,7.67012059,7.764370518,7.601713443,7.925553289,7.907644479,7.73600923,7.662474738,7.74063416,7.210272891,8.012063122,7.983795114
141,YBL051C,chrII,5.983243739,5.983243739,6.983243739,4.983243739,5.948023034,-0.035220705,5.814102738,5.904209624,5.841079844,6.170390934,5.977587604,5.791592254,5.59233972,5.714274323,5.948023034,5.882060114,5.824440264,5.628890772,5.912598301,5.653480999,6.058277118,5.983243739
142,YBL052C,chrII,4.005483913,4.005483913,5.005483913,3.005483913,4.298123067,0.292639154,3.963565931,3.979711381,3.979143461,4.161383375,3.887165413,3.779553246,3.541677833,3.677853145,4.298123067,4.135909048,4.006013928,3.357543827,4.084204307,3.586626051,4.35167627,4.005483913
143,YBL054W,chrII,5.327126028,5.327126028,6.327126028,4.327126028,5.398222136,0.071096108,5.212946936,5.329047243,5.261001529,5.025346144,5.239596704,5.297514152,5.04814632,5.067506838,5.398222136,5.321966779,5.158882009,4.958474619,5.653886247,4.423140422,5.485271745,5.327126028
144,YBL055C,chrII,5.580932103,5.580932103,6.580932103,4.580932103,5.983066299,0.402134196,5.823927422,5.868309927,5.775479991,5.829847072,5.619713628,5.774010778,5.624392815,5.926195743,5.983066299,5.870441598,5.698787887,5.594515605,6.235660714,6.054684049,5.987513529,5.580932103
145,YBL056W,chrII,7.334455529,7.334455529,8.334455529,6.334455529,7.474925257,0.140469727,7.32145092,7.280603909,7.275335563,7.308545628,7.196782015,7.31889138,7.29808213,7.204169288,7.474925257,7.437735984,7.216117018,6.969012311,7.349552349,7.244533841,7.507266136,7.334455529
146,YBL057C,chrII,5.31646873,5.31646873,6.31646873,4.31646873,5.337666071,0.021197342,5.5173689,5.495041527,5.445476945,4.859342574,5.576778128,5.382547969,5.481633222,5.685763523,5.337666071,5.484830802,5.570974009,5.591679751,5.92110285,5.492752071,5.553267753,5.31646873
147,YBL058W,chrII,8.011153692,8.011153692,9.011153692,7.011153692,8.01437195,0.003218259,7.930844427,7.884895608,7.939237673,8.284746757,7.849920888,7.918683627,8.065438684,7.79149129,8.01437195,7.976915801,7.730971595,8.018227442,7.735922869,7.622984867,8.002301591,8.011153692
148,YBL059C-A,chrII,7.437713112,7.437713112,8.437713112,6.437713112,7.126048242,-0.31166487,6.888765147,7.061492131,6.930494072,6.707677099,7.116813166,7.073632652,7.056715867,6.482508548,7.126048242,7.152457021,7.268491342,6.963073336,7.067038349,4.719317884,6.965177757,7.437713112
149,YBL059W,chrII,5.694721745,5.694721745,6.694721745,4.694721745,5.246590338,-0.448131407,5.228323637,5.373085302,5.270822876,4.997716131,5.383772602,5.208478718,5.134151238,5.016424304,5.246590338,5.47456223,5.593637681,5.169302959,5.58525986,3.847565828,5.292448384,5.694721745
150,YBL060W,chrII,5.689662975,5.689662975,6.689662975,4.689662975,5.585205062,-0.104457913,5.524903786,5.581375244,5.503784263,5.795051425,5.422377405,5.39263007,5.187449993,5.360686014,5.585205062,5.688443551,5.582173718,5.172970629,5.897002292,4.933758716,5.8126962,5.689662975
151,YBL061C,chrII,5.488411287,5.488411287,6.488411287,4.488411287,5.25502463,-0.233386657,5.231501083,5.204095009,5.156055433,5.872670703,4.72037408,5.120595102,4.648866314,5.156326938,5.25502463,5.337532121,4.877873174,4.601676082,5.398624447,5.599374026,5.520304195,5.488411287
152,YBL063W,chrII,3.148664337,3.148664337,4.148664337,2.148664337,3.12836492,-0.020299417,3.442038377,3.498178312,3.414588285,4.077912586,3.421735687,3.523805442,3.157502246,3.456400482,3.12836492,3.373245045,3.378684991,3.276757996,3.644119902,3.376724556,3.359681636,3.148664337
153,YBL064C,chrII,9.628382649,9.628382649,10.62838265,8.628382649,9.729472071,0.101089422,9.646657848,9.716438821,9.619678409,10.08576122,9.758011976,9.695711598,9.865009095,9.442341664,9.729472071,9.792498283,9.640146743,10.00005724,9.521857185,8.716440498,9.888245397,9.628382649
154,YBL066C,chrII,6.209380632,6.209380632,7.209380632,5.209380632,5.857847366,-0.351533266,5.511516273,5.700060502,5.601487501,5.645621048,6.118370349,5.84889003,5.361576452,5.171949745,5.857847366,5.683497014,6.06990288,5.43090277,5.382056824,4.495364796,5.515883435,6.209380632
155,YBL067C,chrII,5.586353084,5.586353084,6.586353084,4.586353084,5.731672093,0.145319009,5.612930738,5.610326519,5.69248467,5.48245649,5.939236226,5.609863808,5.58995735,5.566618492,5.731672093,5.653787238,5.787596671,5.482143032,5.866778177,5.314766347,5.817168144,5.586353084
156,YBL068W,chrII,5.169223889,5.169223889,6.169223889,4.169223889,4.993530863,-0.175693026,5.22604795,5.236140003,5.128234449,5.416485286,5.075605072,5.241982502,4.730476373,5.238529687,4.993530863,5.186060868,5.24806101,4.778599613,5.728856339,5.194722187,5.245054636,5.169223889
157,YBL069W,chrII,4.647559071,4.647559071,5.647559071,3.647559071,4.978547769,0.330988698,4.16371435,4.211578728,4.117748862,3.32580085,3.981717713,4.028314659,3.127897813,3.926456293,4.978547769,4.566845174,4.70043,2.793921374,4.749873449,3.903009437,4.749063773,4.647559071
158,YBL069W,chrII,4.647559071,4.647559071,5.647559071,3.647559071,4.978547769,0.330988698,4.16371435,4.211578728,4.117748862,3.32580085,3.981717713,4.028314659,3.127897813,3.926456293,4.978547769,4.566845174,4.70043,2.793921374,4.749873449,3.903009437,4.749063773,4.647559071
159,YBL071C,chrII,5.037631014,5.037631014,6.037631014,4.037631014,4.924943252,-0.112687762,4.550769816,4.614813811,4.572476625,4.81881583,4.199981558,4.443121429,4.065515069,4.394524455,4.924943252,4.815942547,4.534858794,4.137076177,5.16290652,3.612906588,4.961236275,5.037631014
160,YBL071W-A,chrII,5.598348916,5.598348916,6.598348916,4.598348916,5.433477689,-0.164871227,5.074959002,5.044096714,5.043883937,5.12822442,4.571049402,5.040813317,4.562575401,4.951246639,5.433477689,5.403291592,4.890804681,4.804176195,5.62353242,4.022291973,5.575441576,5.598348916
161,YBL072C,chrII,6.547569315,6.547569315,7.547569315,5.547569315,6.47282104,-0.074748275,6.433418793,6.404237804,6.447259472,5.334075165,6.278090358,6.400898406,6.372812482,6.589804221,6.47282104,6.378228293,6.327185214,6.177613038,6.569918618,7.028814312,6.050122452,6.547569315
