"","GENE","CHRM","GCAnc"
"626","YCR082W","chrIII",0.00369965069077965
"627","YCR083W","chrIII",0.00134800730989645
"628","YCR084C","chrIII",0.00517050845326844
"629","YCR086W","chrIII",0.0387986735367089
"630","YCR088W","chrIII",0.00266672987750668
"631","YCR089W","chrIII",0.0117190662535564
"632","YCR090C","chrIII",0.0138429051825053
"633","YCR091W","chrIII",0.000473337591399262
"634","YCR092C","chrIII",0.00360383802754112
"635","YCR093W","chrIII",0.00164171460097106
"636","YCR094W","chrIII",0.00371283432857361
"637","YCR095C","chrIII",0.0105170474365691
"638","YCR095W-A","chrIII",0.24616823265761
"639","YCR097W","chrIII",0.0066033630395196
"640","YCR098C","chrIII",0.00751216181179074
"641","YCR100C","chrIII",0.0217703013711572
"642","YCR100C","chrIII",0.0217703013711572
"643","YCR101C","chrIII",0.0571488659755564
"644","YCR102C","chrIII",0.013738297364415
"645","YCR105W","chrIII",0.00899899350825425
"646","YCR106W","chrIII",0.00697697247511573
"647","YCR107W","chrIII",0.00320697608865117
"648","YDL001W","chrIV",0.00443662861925432
"649","YDL002C","chrIV",0.00805545850319921
"650","YDL003W","chrIV",0.000836634606370408
"651","YDL004W","chrIV",8.98471711604225e-05
"652","YDL005C","chrIV",0.00212821317665017
"653","YDL006W","chrIV",0.00721567094788318
"654","YDL007W","chrIV",0.000732434424528728
"655","YDL008W","chrIV",0.00907101887172541
"656","YDL009C","chrIV",0.0316020412966817
"657","YDL010W","chrIV",0.0110819680482915
"658","YDL012C","chrIV",0.0140028732305456
"659","YDL013W","chrIV",0.00206266371826691
"660","YDL014W","chrIV",0.00251723122399147
"661","YDL015C","chrIV",0.00129288997916955
"662","YDL016C","chrIV",0.00449113971401713
"663","YDL017W","chrIV",0.00485688144969058
"664","YDL018C","chrIV",0.00442882428806834
"665","YDL019C","chrIV",0.0012847057224436
"666","YDL020C","chrIV",0.000322449582895407
"667","YDL021W","chrIV",0.00295150204931015
"668","YDL022W","chrIV",0.000188253238508281
"669","YDL024C","chrIV",0.0129171507697743
"670","YDL024C","chrIV",0.0129171507697743
"671","YDL025C","chrIV",0.000795315175944726
"672","YDL027C","chrIV",0.00199296268118727
"673","YDL028C","chrIV",0.00297076432990728
"674","YDL029W","chrIV",0.000443117103213062
"675","YDL030W","chrIV",0.00791769185429373
"676","YDL031W","chrIV",0.000777666908328318
"677","YDL033C","chrIV",0.0151728812931502
"678","YDL035C","chrIV",0.00115417548727439
"679","YDL036C","chrIV",0.000686053550597218
"680","YDL039C","chrIV",0.0651530314958551
"681","YDL040C","chrIV",0.00212957410787032
"682","YDL042C","chrIV",0.003883374937459
"683","YDL043C","chrIV",0.0113519752028887
"684","YDL044C","chrIV",0.00706720749887002
"685","YDL045C","chrIV",0.00252854412506196
"686","YDL045W-A","chrIV",0.00642525355492762
"687","YDL046W","chrIV",0.000217117189464659
"688","YDL047W","chrIV",0.00133940687268151
"689","YDL048C","chrIV",0.00316839930751989
"690","YDL049C","chrIV",0.0262581700780389
"691","YDL050C","chrIV",0.0281675529445966
"692","YDL051W","chrIV",0.00343170079451394
"693","YDL052C","chrIV",0.0109298868857238
"694","YDL053C","chrIV",0.00127280127376332
"695","YDL054C","chrIV",0.000467157575284205
"696","YDL055C","chrIV",0.000203580617624167
"697","YDL056W","chrIV",0.00131215697655422
"698","YDL057W","chrIV",0.00874108367440282
"699","YDL058W","chrIV",0.00210343823494561
"700","YDL059C","chrIV",0.00899866074724082
"701","YDL060W","chrIV",0.00320314370507855
"702","YDL061C","chrIV",0.00289335256518986
"703","YDL063C","chrIV",0.00261260163630962
"704","YDL064W","chrIV",0.00463469625158255
"705","YDL065C","chrIV",0.00241137346896145
"706","YDL066W","chrIV",0.000652088488424153
"707","YDL067C","chrIV",0.000520800696574086
"708","YDL069C","chrIV",0.0116208674392903
"709","YDL070W","chrIV",0.000139652063129372
"710","YDL072C","chrIV",0.000268100463146666
"711","YDL073W","chrIV",0.00389353053523023
"712","YDL074C","chrIV",0.00261031013571949
"713","YDL075W","chrIV",0.000737613324466414
"714","YDL076C","chrIV",0.00545499760475825
"715","YDL077C","chrIV",0.00085488143642626
"716","YDL078C","chrIV",0.000119779059607676
"717","YDL079C","chrIV",0.000406000074232479
"718","YDL080C","chrIV",0.00550498775181582
"719","YDL081C","chrIV",0.000287186998857917
"720","YDL082W","chrIV",0.00115530039031937
"721","YDL083C","chrIV",0.000893689468731446
"722","YDL084W","chrIV",0.000389785018579315
"723","YDL085C-A","chrIV",0.00454468218654584
"724","YDL085W","chrIV",0.00018707627225562
"725","YDL086W","chrIV",0.00113498305255115
"726","YDL087C","chrIV",0.0337990859206589
"727","YDL088C","chrIV",0.00104795401701281
"728","YDL089W","chrIV",0.00411574075952622
"729","YDL090C","chrIV",0.00285857633415291
"730","YDL091C","chrIV",0.00239549302692225
"731","YDL092W","chrIV",0.0084259970829776
"732","YDL093W","chrIV",0.00218364834311807
"733","YDL094C","chrIV",0.0767971539418209
"734","YDL095W","chrIV",0.00139618792402714
"735","YDL097C","chrIV",0.000673315309951259
"736","YDL098C","chrIV",0.0194882746640676
"737","YDL099W","chrIV",0.00290609956821381
"738","YDL100C","chrIV",0.00034327433882173
"739","YDL101C","chrIV",0.00251777050282073
"740","YDL102W","chrIV",0.000846008646467458
"741","YDL103C","chrIV",0.00233271370618904
"742","YDL104C","chrIV",0.00518792237563658
"743","YDL105W","chrIV",0.00577713122246959
"744","YDL106C","chrIV",0.000784084331732829
"745","YDL107W","chrIV",0.0104125344373129
"746","YDL108W","chrIV",0.0043969745142481
"747","YDL109C","chrIV",0.0175854869706506
"748","YDL110C","chrIV",0.000233118267233979
"749","YDL111C","chrIV",0.00273956475591788
"750","YDL112W","chrIV",0.0037257038066177
"751","YDL113C","chrIV",0.00049732765282445
"752","YDL115C","chrIV",0.00349413491152226
"753","YDL116W","chrIV",0.00103509733632486
"754","YDL117W","chrIV",0.000839820401986936
"755","YDL119C","chrIV",0.00776768802936307
"756","YDL120W","chrIV",0.000871302954324922
"757","YDL121C","chrIV",0.00934660167625358
"758","YDL122W","chrIV",0.00136304272866564
"759","YDL123W","chrIV",0.00517806997721351
"760","YDL124W","chrIV",0.000799941603420441
"761","YDL125C","chrIV",0.000683151433664072
"762","YDL126C","chrIV",0.000380471442714055
"763","YDL127W","chrIV",0.00172245006982278
"764","YDL128W","chrIV",0.000484522792602411
"765","YDL129W","chrIV",0.0511010528841781
"766","YDL130W","chrIV",0.00236612749044993
"767","YDL130W-A","chrIV",0.000938573091205409
"768","YDL131W","chrIV",0.00120862873519335
"769","YDL132W","chrIV",0.000895000750378876
"770","YDL133C-A","chrIV",0.00422721360137754
"771","YDL133W","chrIV",0.00298927068027253
"772","YDL134C","chrIV",0.000545501757518135
"773","YDL135C","chrIV",0.00288254653557284
"774","YDL136W","chrIV",0.00938739236069808
"775","YDL137W","chrIV",0.000281624205879518
"776","YDL138W","chrIV",0.0080751973338245
"777","YDL139C","chrIV",0.0408552324095663
"778","YDL140C","chrIV",0.00207647891359334
"779","YDL141W","chrIV",0.0106735685836029
"780","YDL142C","chrIV",0.00271448916775325
"781","YDL143W","chrIV",0.000870966963416989
"782","YDL144C","chrIV",0.00181772175690505
"783","YDL145C","chrIV",0.00139446360294244
"784","YDL146W","chrIV",0.00496265288375405
"785","YDL147W","chrIV",0.000769823053597487
"786","YDL148C","chrIV",0.00352251533534209
"787","YDL149W","chrIV",0.00165713806045751
"788","YDL150W","chrIV",0.0148812310706108
"789","YDL153C","chrIV",0.00410367569412306
"790","YDL154W","chrIV",0.0139381311776428
"791","YDL155W","chrIV",0.00192403830856868
"792","YDL156W","chrIV",0.0032165620939898
"793","YDL157C","chrIV",0.00954139827940016
"794","YDL158C","chrIV",0.0589981788437305
"795","YDL159W","chrIV",0.00523467304606766
"796","YDL160C","chrIV",0.00213864260829336
"797","YDL160C-A","chrIV",0.117089178747355
"798","YDL161W","chrIV",0.0017273951588335
"799","YDL164C","chrIV",0.00337061600888353
"800","YDL165W","chrIV",0.00354868380386897
"801","YDL166C","chrIV",0.00934563733087752
"802","YDL167C","chrIV",0.00518917538077534
"803","YDL168W","chrIV",0.000440770358542346
"804","YDL169C","chrIV",0.002683598377774
"805","YDL170W","chrIV",0.00199496385496039
"806","YDL171C","chrIV",0.000636150445175516
"807","YDL173W","chrIV",0.00371531384667887
"808","YDL174C","chrIV",0.000235288602175407
"809","YDL175C","chrIV",0.004929768637452
"810","YDL176W","chrIV",0.00375173630160752
"811","YDL177C","chrIV",0.0108944524078422
"812","YDL178W","chrIV",0.00187025407548873
"813","YDL179W","chrIV",0.0206063475671574
"814","YDL180W","chrIV",0.00209725059774292
"815","YDL181W","chrIV",0.000517492811535941
"816","YDL182W","chrIV",0.00194615717490054
"817","YDL183C","chrIV",0.00723046192998524
"818","YDL184C","chrIV",0.0101927808873436
"819","YDL185W","chrIV",0.000208953401030894
"820","YDL186W","chrIV",0.0736104295580051
"821","YDL188C","chrIV",0.000100717005489362
"822","YDL189W","chrIV",0.00301159689358321
"823","YDL190C","chrIV",0.000251595452788846
"824","YDL191W","chrIV",0.0041265205326593
"825","YDL192W","chrIV",0.000989167104037634
"826","YDL193W","chrIV",0.00353950274180486
"827","YDL194W","chrIV",0.000827621766585724
"828","YDL195W","chrIV",0.00154031188893435
"829","YDL197C","chrIV",0.00301326384641013
"830","YDL198C","chrIV",0.00180163547991177
"831","YDL199C","chrIV",0.00198830463329927
"832","YDL200C","chrIV",0.0131174952193795
"833","YDL201W","chrIV",0.00998266827659201
"834","YDL202W","chrIV",0.00920309127146659
"835","YDL203C","chrIV",0.00659279939856127
"836","YDL204W","chrIV",0.00142364283328268
"837","YDL205C","chrIV",0.000722670160427377
"838","YDL206W","chrIV",0.00195117006963681
"839","YDL207W","chrIV",0.00348324051777459
"840","YDL208W","chrIV",0.00523166012693618
"841","YDL209C","chrIV",0.0221121148744091
"842","YDL210W","chrIV",0.065184332770219
"843","YDL211C","chrIV",0.0641054347796701
"844","YDL212W","chrIV",0.00381383165576087
"845","YDL213C","chrIV",0.0080244025232461
"846","YDL214C","chrIV",0.00447482677548102
"847","YDL215C","chrIV",2.57995514305659e-05
"848","YDL216C","chrIV",0.00476312813146038
"849","YDL217C","chrIV",0.0120979212771779
"850","YDL218W","chrIV",0.016264737914118
"851","YDL219W","chrIV",0.0272861922999371
"852","YDL220C","chrIV",0.0148006897033006
"853","YDL221W","chrIV",0.0645339861535053
"854","YDL222C","chrIV",0.00115534596012446
"855","YDL223C","chrIV",0.00032726954821966
"856","YDL224C","chrIV",0.00649146510944069
"857","YDL225W","chrIV",0.00286956797115978
"858","YDL226C","chrIV",0.0042098000723667
"859","YDL227C","chrIV",0.0179131098651321
"860","YDL229W","chrIV",0.0011984102589785
"861","YDL230W","chrIV",0.00420759920772317
"862","YDL231C","chrIV",0.00112398287579536
"863","YDL232W","chrIV",0.0075167108505402
"864","YDL233W","chrIV",0.00366341350296159
"865","YDL234C","chrIV",0.000178855423255728
"866","YDL235C","chrIV",0.00480057721154057
"867","YDL236W","chrIV",0.00376123843123857
"868","YDL237W","chrIV",0.000792133594551025
"869","YDL238C","chrIV",0.00399424879522149
"870","YDL239C","chrIV",0.00564252851791388
"871","YDL240W","chrIV",0.00725860064446523
"872","YDL241W","chrIV",0.0902630120696878
"873","YDL242W","chrIV",0.122855300188795
"874","YDL243C","chrIV",0.00816345055693479
"875","YDL244W","chrIV",0.158559136328237
"876","YDL248W","chrIV",0.00624074000056027
"877","YDR001C","chrIV",0.000233935073737959
"878","YDR002W","chrIV",0.00167041744732432
"879","YDR003W","chrIV",0.000904461347409414
"880","YDR003W-A","chrIV",0.0254862873348774
"881","YDR004W","chrIV",0.00317512320555406
"882","YDR005C","chrIV",0.0028611164479625
"883","YDR006C","chrIV",0.000295315861947516
"884","YDR007W","chrIV",0.00167731667030922
"885","YDR009W","chrIV",0.00328783335415173
"886","YDR010C","chrIV",0.124744325807189
"887","YDR011W","chrIV",0.000330041412286093
"888","YDR012W","chrIV",0.000763241486804752
"889","YDR013W","chrIV",0.00915951495866948
"890","YDR014W","chrIV",0.00454520191308936
"891","YDR016C","chrIV",0.027233950199917
"892","YDR017C","chrIV",0.000594868143554336
"893","YDR018C","chrIV",0.00393979260086205
"894","YDR019C","chrIV",0.00495566548564856
"895","YDR020C","chrIV",0.0114511550472066
"896","YDR021W","chrIV",0.0425814613715911
"897","YDR022C","chrIV",0.0175692160337722
"898","YDR023W","chrIV",0.000707425237320779
"899","YDR024W","chrIV",0.149287039185214
"900","YDR025W","chrIV",0.00078968758322842
"901","YDR026C","chrIV",0.00305451272777707
"902","YDR027C","chrIV",0.00171889079894862
"903","YDR028C","chrIV",0.000819588433627756
"904","YDR029W","chrIV",0.092288096645791
"905","YDR030C","chrIV",0.00402183973100026
"906","YDR031W","chrIV",0.00509237047864869
"907","YDR032C","chrIV",0.000251054270203606
"908","YDR033W","chrIV",0.00104202067738143
"909","YDR034C","chrIV",0.0016969267039913
"910","YDR034C-A","chrIV",0.00813549588702502
"911","YDR034W-B","chrIV",0.0524177362985992
"912","YDR035W","chrIV",0.000442444782935496
"913","YDR036C","chrIV",0.000598504180587405
"914","YDR037W","chrIV",0.000910953038057645
"915","YDR038C","chrIV",0.00517560045173294
"916","YDR040C","chrIV",0.00735279029050119
"917","YDR041W","chrIV",0.00369504021879323
"918","YDR043C","chrIV",0.00504917319417777
"919","YDR044W","chrIV",0.00171529716494212
"920","YDR045C","chrIV",0.0417112491267619
"921","YDR046C","chrIV",0.00154131710249004
"922","YDR047W","chrIV",0.00214652525548504
"923","YDR049W","chrIV",0.00361723538244283
"924","YDR050C","chrIV",0.000652404993246288
"925","YDR051C","chrIV",0.0030848107089793
"926","YDR052C","chrIV",0.00121022348314434
"927","YDR054C","chrIV",0.000435614646149437
"928","YDR055W","chrIV",0.00152661165731672
"929","YDR056C","chrIV",0.00407189013325838
"930","YDR057W","chrIV",0.00398601785654283
"931","YDR058C","chrIV",0.00872949909007896
"932","YDR059C","chrIV",0.000949236332806975
"933","YDR060W","chrIV",0.000519930709199471
"934","YDR061W","chrIV",0.00284797436547365
"935","YDR062W","chrIV",0.000630134916681964
"936","YDR063W","chrIV",0.0043076415793086
"937","YDR064W","chrIV",0.000583675320138352
"938","YDR065W","chrIV",0.0169438252428492
"939","YDR066C","chrIV",0.0277390562868254
"940","YDR067C","chrIV",0.00849317916554762
"941","YDR068W","chrIV",0.00666552028182167
"942","YDR069C","chrIV",0.000406454786794349
"943","YDR070C","chrIV",0.000697621869237545
"944","YDR071C","chrIV",0.00249602979736557
"945","YDR072C","chrIV",0.00233429678229682
"946","YDR073W","chrIV",0.00373037109968234
"947","YDR074W","chrIV",0.000287314462909497
"948","YDR075W","chrIV",0.0177574017143158
"949","YDR076W","chrIV",0.00485473965092806
"950","YDR077W","chrIV",2.04693960241795e-05
"951","YDR078C","chrIV",0.00607926650867604
"952","YDR079C-A","chrIV",0.0355372890878378
"953","YDR079W","chrIV",0.0151506359458575
"954","YDR080W","chrIV",0.00196736897724576
"955","YDR081C","chrIV",0.00161239911486347
"956","YDR082W","chrIV",0.0042806555778602
"957","YDR083W","chrIV",0.0133102318311309
"958","YDR084C","chrIV",0.00289373593293072
"959","YDR085C","chrIV",0.00500217892603559
"960","YDR086C","chrIV",0.00397512140168393
"961","YDR087C","chrIV",0.00900173691648657
"962","YDR088C","chrIV",0.00813659382246138
"963","YDR089W","chrIV",0.000525783103363801
"964","YDR090C","chrIV",0.0028492194504317
"965","YDR091C","chrIV",0.000556520950012166
"966","YDR092W","chrIV",0.00145666389364645
"967","YDR093W","chrIV",0.00799787408892855
"968","YDR093W","chrIV",0.00799787408892855
"969","YDR096W","chrIV",0.000494595978992835
"970","YDR097C","chrIV",5.97800399852287e-05
"971","YDR098C","chrIV",0.00455218501455402
"972","YDR099W","chrIV",0.000248750044064057
"973","YDR100W","chrIV",0.00656151468754864
"974","YDR101C","chrIV",0.00292385346917007
"975","YDR103W","chrIV",0.0134713298518173
"976","YDR104C","chrIV",0.00151098302434314
"977","YDR105C","chrIV",0.000708459888192239
"978","YDR106W","chrIV",0.0305837321912309
"979","YDR107C","chrIV",0.0034051817054562
"980","YDR108W","chrIV",0.00347135109504479
"981","YDR109C","chrIV",0.00403628471669652
"982","YDR110W","chrIV",0.00489490214869226
"983","YDR111C","chrIV",0.000319331390030148
"984","YDR112W","chrIV",0.316031500709079
"985","YDR113C","chrIV",0.00145954772809456
"986","YDR115W","chrIV",0.00352899357323083
"987","YDR116C","chrIV",0.00289792222964743
"988","YDR117C","chrIV",0.00400538541492929
"989","YDR118W","chrIV",0.00796365984072885
"990","YDR118W","chrIV",0.00796365984072885
"991","YDR119W","chrIV",0.00268310306407367
"992","YDR119W-A","chrIV",0.000459725402701321
"993","YDR120C","chrIV",0.00167149527389461
"994","YDR121W","chrIV",0.00954690218821983
"995","YDR122W","chrIV",0.00365728423934096
"996","YDR123C","chrIV",0.0125118361970133
"997","YDR124W","chrIV",0.00516360361338315
"998","YDR125C","chrIV",0.0051409189121337
"999","YDR126W","chrIV",0.00348539777371067
"1000","YDR127W","chrIV",0.000410253490710705
"1001","YDR128W","chrIV",0.00266930100880659
"1002","YDR129C","chrIV",0.000329795314344477
"1003","YDR130C","chrIV",0.00472004739885532
"1004","YDR131C","chrIV",0.0066262893461442
"1005","YDR132C","chrIV",0.00421034544591121
"1006","YDR134C","chrIV",0.000254698380273988
"1007","YDR134C","chrIV",0.000254698380273988
"1008","YDR135C","chrIV",0.000297170442856847
"1009","YDR137W","chrIV",0.00174238704156797
"1010","YDR138W","chrIV",0.00367847096774804
"1011","YDR139C","chrIV",0.0144237123869022
"1012","YDR140W","chrIV",0.00447624224932455
"1013","YDR141C","chrIV",0.00124000710220959
"1014","YDR142C","chrIV",0.00106719439473917
"1015","YDR143C","chrIV",0.00874840446472739
"1016","YDR144C","chrIV",0.0397306836702793
"1017","YDR145W","chrIV",0.00051873850384756
"1018","YDR146C","chrIV",0.00474280882307183
"1019","YDR147W","chrIV",0.0043173387368655
"1020","YDR148C","chrIV",5.83836812802374e-05
"1021","YDR150W","chrIV",0.000528376681423427
"1022","YDR151C","chrIV",0.00449742074518208
"1023","YDR152W","chrIV",0.00284062298289594
"1024","YDR153C","chrIV",0.000219325341092393
