"","GENE","CHRM","MAAnc"
"3200","YKL037W","chrXI",NA
"3201","YKL038W","chrXI",NA
"3202","YKL039W","chrXI",NA
"3203","YKL040C","chrXI",NA
"3204","YKL041W","chrXI",NA
"3205","YKL042W","chrXI",NA
"3206","YKL043W","chrXI",NA
"3207","YKL044W","chrXI",NA
"3208","YKL045W","chrXI",NA
"3209","YKL046C","chrXI",NA
"3210","YKL047W","chrXI",NA
"3211","YKL048C","chrXI",NA
"3212","YKL049C","chrXI",NA
"3213","YKL050C","chrXI",NA
"3214","YKL051W","chrXI",NA
"3215","YKL052C","chrXI",NA
"3216","YKL053C-A","chrXI",NA
"3217","YKL053W","chrXI",NA
"3218","YKL054C","chrXI",NA
"3219","YKL055C","chrXI",NA
"3220","YKL056C","chrXI",NA
"3221","YKL057C","chrXI",NA
"3222","YKL058W","chrXI",NA
"3223","YKL059C","chrXI",NA
"3224","YKL060C","chrXI",NA
"3225","YKL061W","chrXI",NA
"3226","YKL062W","chrXI",NA
"3227","YKL063C","chrXI",NA
"3228","YKL064W","chrXI",NA
"3229","YKL065C","chrXI",NA
"3230","YKL065W-A","chrXI",NA
"3231","YKL066W","chrXI",NA
"3232","YKL067W","chrXI",NA
"3233","YKL068W","chrXI",NA
"3234","YKL068W-A","chrXI",NA
"3235","YKL069W","chrXI",NA
"3236","YKL070W","chrXI",NA
"3237","YKL071W","chrXI",NA
"3238","YKL072W","chrXI",NA
"3239","YKL073W","chrXI",NA
"3240","YKL074C","chrXI",NA
"3241","YKL075C","chrXI",NA
"3242","YKL075C","chrXI",NA
"3243","YKL077W","chrXI",NA
"3244","YKL078W","chrXI",NA
"3245","YKL079W","chrXI",NA
"3246","YKL080W","chrXI",NA
"3247","YKL081W","chrXI",NA
"3248","YKL082C","chrXI",NA
"3249","YKL084W","chrXI",NA
"3250","YKL085W","chrXI",NA
"3251","YKL086W","chrXI",NA
"3252","YKL087C","chrXI",NA
"3253","YKL088W","chrXI",NA
"3254","YKL089W","chrXI",NA
"3255","YKL090W","chrXI",NA
"3256","YKL091C","chrXI",NA
"3257","YKL092C","chrXI",NA
"3258","YKL093W","chrXI",NA
"3259","YKL094W","chrXI",NA
"3260","YKL095W","chrXI",NA
"3261","YKL096W","chrXI",NA
"3262","YKL096W-A","chrXI",NA
"3263","YKL098W","chrXI",NA
"3264","YKL099C","chrXI",NA
"3265","YKL100C","chrXI",NA
"3266","YKL101W","chrXI",NA
"3267","YKL102C","chrXI",NA
"3268","YKL103C","chrXI",NA
"3269","YKL104C","chrXI",NA
"3270","YKL105C","chrXI",NA
"3271","YKL106W","chrXI",NA
"3272","YKL107W","chrXI",NA
"3273","YKL108W","chrXI",NA
"3274","YKL109W","chrXI",NA
"3275","YKL110C","chrXI",NA
"3276","YKL112W","chrXI",NA
"3277","YKL113C","chrXI",NA
"3278","YKL114C","chrXI",NA
"3279","YKL116C","chrXI",NA
"3280","YKL116C","chrXI",NA
"3281","YKL117W","chrXI",NA
"3282","YKL119C","chrXI",NA
"3283","YKL120W","chrXI",NA
"3284","YKL121W","chrXI",NA
"3285","YKL122C","chrXI",NA
"3286","YKL124W","chrXI",NA
"3287","YKL124W","chrXI",NA
"3288","YKL125W","chrXI",NA
"3289","YKL126W","chrXI",NA
"3290","YKL127W","chrXI",NA
"3291","YKL128C","chrXI",NA
"3292","YKL129C","chrXI",NA
"3293","YKL130C","chrXI",NA
"3294","YKL132C","chrXI",NA
"3295","YKL133C","chrXI",NA
"3296","YKL134C","chrXI",NA
"3297","YKL135C","chrXI",NA
"3298","YKL136W","chrXI",NA
"3299","YKL137W","chrXI",NA
"3300","YKL138C","chrXI",NA
"3301","YKL138C-A","chrXI",NA
"3302","YKL139W","chrXI",NA
"3303","YKL140W","chrXI",NA
"3304","YKL141W","chrXI",NA
"3305","YKL142W","chrXI",NA
"3306","YKL143W","chrXI",NA
"3307","YKL144C","chrXI",NA
"3308","YKL145W","chrXI",NA
"3309","YKL145W","chrXI",NA
"3310","YKL146W","chrXI",NA
"3311","YKL148C","chrXI",NA
"3312","YKL149C","chrXI",NA
"3313","YKL150W","chrXI",NA
"3314","YKL151C","chrXI",NA
"3315","YKL152C","chrXI",NA
"3316","YKL153W","chrXI",NA
"3317","YKL154W","chrXI",NA
"3318","YKL155C","chrXI",NA
"3319","YKL156W","chrXI",NA
"3320","YKL157W","chrXI",NA
"3321","YKL159C","chrXI",NA
"3322","YKL160W","chrXI",NA
"3323","YKL161C","chrXI",NA
"3324","YKL162C","chrXI",NA
"3325","YKL162C-A","chrXI",NA
"3326","YKL163W","chrXI",NA
"3327","YKL164C","chrXI",NA
"3328","YKL165C","chrXI",NA
"3329","YKL166C","chrXI",NA
"3330","YKL167C","chrXI",NA
"3331","YKL168C","chrXI",NA
"3332","YKL170W","chrXI",NA
"3333","YKL171W","chrXI",NA
"3334","YKL172W","chrXI",NA
"3335","YKL173W","chrXI",NA
"3336","YKL174C","chrXI",NA
"3337","YKL175W","chrXI",NA
"3338","YKL176C","chrXI",NA
"3339","YKL178C","chrXI",NA
"3340","YKL179C","chrXI",NA
"3341","YKL180W","chrXI",NA
"3342","YKL181W","chrXI",NA
"3343","YKL182W","chrXI",NA
"3344","YKL183W","chrXI",NA
"3345","YKL184W","chrXI",NA
"3346","YKL185W","chrXI",NA
"3347","YKL186C","chrXI",NA
"3348","YKL187C","chrXI",NA
"3349","YKL188C","chrXI",NA
"3350","YKL189W","chrXI",NA
"3351","YKL190W","chrXI",NA
"3352","YKL191W","chrXI",NA
"3353","YKL192C","chrXI",NA
"3354","YKL193C","chrXI",NA
"3355","YKL194C","chrXI",NA
"3356","YKL195W","chrXI",NA
"3357","YKL196C","chrXI",NA
"3358","YKL197C","chrXI",NA
"3359","YKL198C","chrXI",NA
"3360","YKL201C","chrXI",NA
"3361","YKL202W","chrXI",NA
"3362","YKL203C","chrXI",NA
"3363","YKL204W","chrXI",NA
"3364","YKL205W","chrXI",NA
"3365","YKL206C","chrXI",NA
"3366","YKL207W","chrXI",NA
"3367","YKL208W","chrXI",NA
"3368","YKL209C","chrXI",NA
"3369","YKL210W","chrXI",NA
"3370","YKL211C","chrXI",NA
"3371","YKL212W","chrXI",NA
"3372","YKL213C","chrXI",NA
"3373","YKL214C","chrXI",NA
"3374","YKL215C","chrXI",NA
"3375","YKL216W","chrXI",NA
"3376","YKL217W","chrXI",NA
"3377","YKL218C","chrXI",NA
"3378","YKL219W","chrXI",NA
"3379","YKL220C","chrXI",NA
"3380","YKL221W","chrXI",NA
"3381","YKL222C","chrXI",NA
"3382","YKR001C","chrXI",NA
"3383","YKR002W","chrXI",NA
"3384","YKR003W","chrXI",NA
"3385","YKR004C","chrXI",NA
"3386","YKR005C","chrXI",NA
"3387","YKR006C","chrXI",NA
"3388","YKR007W","chrXI",NA
"3389","YKR008W","chrXI",NA
"3390","YKR009C","chrXI",NA
"3391","YKR010C","chrXI",NA
"3392","YKR011C","chrXI",NA
"3393","YKR013W","chrXI",NA
"3394","YKR014C","chrXI",NA
"3395","YKR015C","chrXI",NA
"3396","YKR016W","chrXI",NA
"3397","YKR017C","chrXI",NA
"3398","YKR018C","chrXI",NA
"3399","YKR019C","chrXI",NA
"3400","YKR020W","chrXI",NA
"3401","YKR021W","chrXI",NA
"3402","YKR022C","chrXI",NA
"3403","YKR023W","chrXI",NA
"3404","YKR024C","chrXI",NA
"3405","YKR025W","chrXI",NA
"3406","YKR026C","chrXI",NA
"3407","YKR027W","chrXI",NA
"3408","YKR028W","chrXI",NA
"3409","YKR029C","chrXI",NA
"3410","YKR030W","chrXI",NA
"3411","YKR031C","chrXI",NA
"3412","YKR034W","chrXI",NA
"3413","YKR036C","chrXI",NA
"3414","YKR037C","chrXI",NA
"3415","YKR038C","chrXI",NA
"3416","YKR039W","chrXI",NA
"3417","YKR042W","chrXI",NA
"3418","YKR043C","chrXI",NA
"3419","YKR044W","chrXI",NA
"3420","YKR045C","chrXI",NA
"3421","YKR046C","chrXI",NA
"3422","YKR048C","chrXI",NA
"3423","YKR049C","chrXI",NA
"3424","YKR050W","chrXI",NA
"3425","YKR051W","chrXI",NA
"3426","YKR052C","chrXI",NA
"3427","YKR053C","chrXI",NA
"3428","YKR054C","chrXI",NA
"3429","YKR055W","chrXI",NA
"3430","YKR056W","chrXI",NA
"3431","YKR057W","chrXI",NA
"3432","YKR058W","chrXI",NA
"3433","YKR059W","chrXI",NA
"3434","YKR060W","chrXI",NA
"3435","YKR061W","chrXI",NA
"3436","YKR062W","chrXI",NA
"3437","YKR063C","chrXI",NA
"3438","YKR064W","chrXI",NA
"3439","YKR065C","chrXI",NA
"3440","YKR066C","chrXI",NA
"3441","YKR067W","chrXI",NA
"3442","YKR068C","chrXI",NA
"3443","YKR069W","chrXI",NA
"3444","YKR070W","chrXI",NA
"3445","YKR071C","chrXI",NA
"3446","YKR072C","chrXI",NA
"3447","YKR073C","chrXI",NA
"3448","YKR074W","chrXI",NA
"3449","YKR075C","chrXI",NA
"3450","YKR076W","chrXI",NA
"3451","YKR077W","chrXI",NA
"3452","YKR078W","chrXI",NA
"3453","YKR079C","chrXI",NA
"3454","YKR080W","chrXI",NA
"3455","YKR081C","chrXI",NA
"3456","YKR082W","chrXI",NA
"3457","YKR083C","chrXI",NA
"3458","YKR084C","chrXI",NA
"3459","YKR085C","chrXI",NA
"3460","YKR086W","chrXI",NA
"3461","YKR087C","chrXI",NA
"3462","YKR088C","chrXI",NA
"3463","YKR089C","chrXI",NA
"3464","YKR090W","chrXI",NA
"3465","YKR091W","chrXI",NA
"3466","YKR092C","chrXI",NA
"3467","YKR093W","chrXI",NA
"3468","YKR094C","chrXI",NA
"3469","YKR095W","chrXI",NA
"3470","YKR095W-A","chrXI",NA
"3471","YKR096W","chrXI",NA
"3472","YKR097W","chrXI",NA
"3473","YKR098C","chrXI",NA
"3474","YKR099W","chrXI",NA
"3475","YKR100C","chrXI",NA
"3476","YKR101W","chrXI",NA
"3477","YKR102W","chrXI",NA
"3478","YKR103W","chrXI",NA
"3479","YKR104W","chrXI",NA
"3480","YKR105C","chrXI",NA
"3481","YKR106W","chrXI",NA
"3482","YLL001W","chrXII",NA
"3483","YLL002W","chrXII",NA
"3484","YLL003W","chrXII",NA
"3485","YLL004W","chrXII",NA
"3486","YLL005C","chrXII",NA
"3487","YLL006W","chrXII",NA
"3488","YLL007C","chrXII",NA
"3489","YLL008W","chrXII",NA
"3490","YLL009C","chrXII",NA
"3491","YLL010C","chrXII",NA
"3492","YLL011W","chrXII",NA
"3493","YLL012W","chrXII",NA
"3494","YLL013C","chrXII",NA
"3495","YLL014W","chrXII",NA
"3496","YLL015W","chrXII",NA
"3497","YLL016W","chrXII",NA
"3498","YLL017W","chrXII",NA
"3499","YLL018C","chrXII",NA
"3500","YLL018C-A","chrXII",NA
"3501","YLL019C","chrXII",NA
"3502","YLL019C","chrXII",NA
"3503","YLL021W","chrXII",NA
"3504","YLL022C","chrXII",NA
"3505","YLL023C","chrXII",NA
"3506","YLL024C","chrXII",NA
"3507","YLL025W","chrXII",NA
"3508","YLL026W","chrXII",NA
"3509","YLL027W","chrXII",NA
"3510","YLL028W","chrXII",NA
"3511","YLL029W","chrXII",NA
"3512","YLL031C","chrXII",NA
"3513","YLL032C","chrXII",NA
"3514","YLL033W","chrXII",NA
"3515","YLL034C","chrXII",NA
"3516","YLL035W","chrXII",NA
"3517","YLL036C","chrXII",NA
"3518","YLL038C","chrXII",NA
"3519","YLL039C","chrXII",NA
"3520","YLL040C","chrXII",NA
"3521","YLL041C","chrXII",NA
"3522","YLL042C","chrXII",NA
"3523","YLL043W","chrXII",NA
"3524","YLL045C","chrXII",NA
"3525","YLL046C","chrXII",NA
"3526","YLL048C","chrXII",NA
"3527","YLL049W","chrXII",NA
"3528","YLL050C","chrXII",NA
"3529","YLL051C","chrXII",NA
"3530","YLL053C","chrXII",NA
"3531","YLL053C","chrXII",NA
"3532","YLL054C","chrXII",NA
"3533","YLL055W","chrXII",NA
"3534","YLL056C","chrXII",NA
"3535","YLL057C","chrXII",NA
"3536","YLL058W","chrXII",NA
"3537","YLL059C","chrXII",NA
"3538","YLL060C","chrXII",NA
"3539","YLL061W","chrXII",NA
"3540","YLL062C","chrXII",NA
"3541","YLL063C","chrXII",NA
"3542","YLR001C","chrXII",NA
"3543","YLR002C","chrXII",NA
"3544","YLR003C","chrXII",NA
"3545","YLR004C","chrXII",NA
"3546","YLR005W","chrXII",NA
"3547","YLR006C","chrXII",NA
"3548","YLR007W","chrXII",NA
"3549","YLR008C","chrXII",NA
"3550","YLR009W","chrXII",NA
"3551","YLR010C","chrXII",NA
"3552","YLR011W","chrXII",NA
"3553","YLR014C","chrXII",NA
"3554","YLR015W","chrXII",NA
"3555","YLR016C","chrXII",NA
"3556","YLR017W","chrXII",NA
"3557","YLR018C","chrXII",NA
"3558","YLR019W","chrXII",NA
"3559","YLR020C","chrXII",NA
"3560","YLR021W","chrXII",NA
"3561","YLR022C","chrXII",NA
"3562","YLR023C","chrXII",NA
"3563","YLR024C","chrXII",NA
"3564","YLR025W","chrXII",NA
"3565","YLR026C","chrXII",NA
"3566","YLR027C","chrXII",NA
"3567","YLR028C","chrXII",NA
"3568","YLR029C","chrXII",NA
"3569","YLR030W","chrXII",NA
"3570","YLR031W","chrXII",NA
"3571","YLR032W","chrXII",NA
"3572","YLR033W","chrXII",NA
"3573","YLR034C","chrXII",NA
"3574","YLR035C","chrXII",NA
"3575","YLR036C","chrXII",NA
"3576","YLR037C","chrXII",NA
"3577","YLR038C","chrXII",NA
"3578","YLR039C","chrXII",NA
"3579","YLR040C","chrXII",NA
"3580","YLR042C","chrXII",NA
"3581","YLR043C","chrXII",NA
"3582","YLR044C","chrXII",NA
"3583","YLR045C","chrXII",NA
"3584","YLR046C","chrXII",NA
"3585","YLR047C","chrXII",NA
"3586","YLR048W","chrXII",NA
"3587","YLR049C","chrXII",NA
"3588","YLR050C","chrXII",NA
"3589","YLR051C","chrXII",NA
"3590","YLR052W","chrXII",NA
"3591","YLR053C","chrXII",NA
"3592","YLR054C","chrXII",NA
"3593","YLR055C","chrXII",NA
"3594","YLR056W","chrXII",NA
"3595","YLR057W","chrXII",NA
"3596","YLR058C","chrXII",NA
"3597","YLR059C","chrXII",NA
"3598","YLR060W","chrXII",NA
"3599","YLR063W","chrXII",NA
"3600","YLR064W","chrXII",NA
"3601","YLR065C","chrXII",NA
"3602","YLR066W","chrXII",NA
"3603","YLR067C","chrXII",NA
"3604","YLR068W","chrXII",NA
"3605","YLR069C","chrXII",NA
"3606","YLR070C","chrXII",NA
"3607","YLR071C","chrXII",NA
"3608","YLR072W","chrXII",NA
"3609","YLR073C","chrXII",NA
"3610","YLR074C","chrXII",NA
"3611","YLR075W","chrXII",NA
"3612","YLR076C","chrXII",NA
"3613","YLR077W","chrXII",NA
"3614","YLR078C","chrXII",NA
"3615","YLR079W","chrXII",NA
"3616","YLR080W","chrXII",NA
"3617","YLR081W","chrXII",NA
"3618","YLR082C","chrXII",NA
"3619","YLR083C","chrXII",NA
"3620","YLR084C","chrXII",NA
"3621","YLR085C","chrXII",NA
"3622","YLR086W","chrXII",NA
"3623","YLR087C","chrXII",NA
"3624","YLR088W","chrXII",NA
"3625","YLR089C","chrXII",NA
"3626","YLR090W","chrXII",NA
"3627","YLR091W","chrXII",NA
"3628","YLR092W","chrXII",NA
"3629","YLR093C","chrXII",NA
"3630","YLR094C","chrXII",NA
"3631","YLR095C","chrXII",NA
"3632","YLR096W","chrXII",NA
"3633","YLR097C","chrXII",NA
"3634","YLR098C","chrXII",NA
"3635","YLR099C","chrXII",NA
"3636","YLR099W-A","chrXII",NA
"3637","YLR100W","chrXII",NA
"3638","YLR102C","chrXII",NA
"3639","YLR103C","chrXII",NA
"3640","YLR104W","chrXII",NA
"3641","YLR105C","chrXII",NA
"3642","YLR106C","chrXII",NA
"3643","YLR107W","chrXII",NA
"3644","YLR108C","chrXII",NA
"3645","YLR109W","chrXII",NA
"3646","YLR110C","chrXII",NA
"3647","YLR113W","chrXII",NA
"3648","YLR114C","chrXII",NA
"3649","YLR115W","chrXII",NA
"3650","YLR116W","chrXII",NA
"3651","YLR117C","chrXII",NA
"3652","YLR118C","chrXII",NA
"3653","YLR119W","chrXII",NA
"3654","YLR120C","chrXII",NA
"3655","YLR121C","chrXII",NA
"3656","YLR122C","chrXII",NA
"3657","YLR122C","chrXII",NA
"3658","YLR124W","chrXII",NA
"3659","YLR125W","chrXII",NA
"3660","YLR126C","chrXII",NA
"3661","YLR127C","chrXII",NA
"3662","YLR128W","chrXII",NA
"3663","YLR129W","chrXII",NA
"3664","YLR130C","chrXII",NA
"3665","YLR131C","chrXII",NA
"3666","YLR132C","chrXII",NA
"3667","YLR133W","chrXII",NA
"3668","YLR134W","chrXII",NA
"3669","YLR135W","chrXII",NA
"3670","YLR136C","chrXII",NA
"3671","YLR137W","chrXII",NA
"3672","YLR138W","chrXII",NA
"3673","YLR139C","chrXII",NA
"3674","YLR141W","chrXII",NA
"3675","YLR141W","chrXII",NA
"3676","YLR142W","chrXII",NA
"3677","YLR143W","chrXII",NA
"3678","YLR144C","chrXII",NA
"3679","YLR145W","chrXII",NA
"3680","YLR146C","chrXII",NA
"3681","YLR146W-A","chrXII",NA
"3682","YLR147C","chrXII",NA
"3683","YLR148W","chrXII",NA
"3684","YLR149C","chrXII",NA
"3685","YLR150W","chrXII",NA
"3686","YLR151C","chrXII",NA
"3687","YLR152C","chrXII",NA
"3688","YLR153C","chrXII",NA
"3689","YLR154C","chrXII",NA
"3690","YLR163C","chrXII",NA
"3691","YLR164W","chrXII",NA
"3692","YLR165C","chrXII",NA
"3693","YLR166C","chrXII",NA
"3694","YLR167W","chrXII",NA
"3695","YLR168C","chrXII",NA
"3696","YLR169W","chrXII",NA
"3697","YLR172C","chrXII",NA
"3698","YLR173W","chrXII",NA
"3699","YLR174W","chrXII",NA
"3700","YLR175W","chrXII",NA
"3701","YLR176C","chrXII",NA
"3702","YLR177W","chrXII",NA
"3703","YLR178C","chrXII",NA
"3704","YLR179C","chrXII",NA
"3705","YLR180W","chrXII",NA
"3706","YLR181C","chrXII",NA
"3707","YLR182W","chrXII",NA
"3708","YLR183C","chrXII",NA
"3709","YLR185W","chrXII",NA
"3710","YLR186W","chrXII",NA
"3711","YLR187W","chrXII",NA
"3712","YLR188W","chrXII",NA
"3713","YLR189C","chrXII",NA
"3714","YLR190W","chrXII",NA
"3715","YLR191W","chrXII",NA
"3716","YLR192C","chrXII",NA
"3717","YLR193C","chrXII",NA
"3718","YLR194C","chrXII",NA
"3719","YLR195C","chrXII",NA
"3720","YLR196W","chrXII",NA
"3721","YLR197W","chrXII",NA
"3722","YLR199C","chrXII",NA
"3723","YLR200W","chrXII",NA
"3724","YLR201C","chrXII",NA
"3725","YLR201C","chrXII",NA
"3726","YLR203C","chrXII",NA
"3727","YLR204W","chrXII",NA
"3728","YLR205C","chrXII",NA
"3729","YLR206W","chrXII",NA
"3730","YLR207W","chrXII",NA
"3731","YLR208W","chrXII",NA
"3732","YLR209C","chrXII",NA
"3733","YLR210W","chrXII",NA
"3734","YLR211C","chrXII",NA
"3735","YLR212C","chrXII",NA
"3736","YLR213C","chrXII",NA
"3737","YLR214W","chrXII",NA
"3738","YLR215C","chrXII",NA
"3739","YLR216C","chrXII",NA
"3740","YLR218C","chrXII",NA
"3741","YLR219W","chrXII",NA
"3742","YLR220W","chrXII",NA
"3743","YLR221C","chrXII",NA
"3744","YLR222C","chrXII",NA
"3745","YLR223C","chrXII",NA
"3746","YLR223C","chrXII",NA
"3747","YLR224W","chrXII",NA
"3748","YLR225C","chrXII",NA
"3749","YLR226W","chrXII",NA
"3750","YLR227C","chrXII",NA
"3751","YLR228C","chrXII",NA
"3752","YLR229C","chrXII",NA
"3753","YLR230W","chrXII",NA
"3754","YLR231C","chrXII",NA
"3755","YLR233C","chrXII",NA
"3756","YLR234W","chrXII",NA
"3757","YLR237W","chrXII",NA
"3758","YLR238W","chrXII",NA
"3759","YLR239C","chrXII",NA
"3760","YLR240W","chrXII",NA
"3761","YLR241W","chrXII",NA
"3762","YLR242C","chrXII",NA
"3763","YLR243W","chrXII",NA
"3764","YLR244C","chrXII",NA
"3765","YLR245C","chrXII",NA
"3766","YLR246W","chrXII",NA
"3767","YLR247C","chrXII",NA
"3768","YLR248W","chrXII",NA
"3769","YLR249W","chrXII",NA
"3770","YLR250W","chrXII",NA
"3771","YLR251W","chrXII",NA
"3772","YLR251W","chrXII",NA
"3773","YLR253W","chrXII",NA
"3774","YLR254C","chrXII",NA
"3775","YLR256W","chrXII",NA
"3776","YLR257W","chrXII",NA
"3777","YLR258W","chrXII",NA
"3778","YLR259C","chrXII",NA
"3779","YLR260W","chrXII",NA
"3780","YLR262C","chrXII",NA
"3781","YLR262C","chrXII",NA
"3782","YLR262C-A","chrXII",NA
"3783","YLR263W","chrXII",NA
"3784","YLR264C-A","chrXII",NA
"3785","YLR264W","chrXII",NA
"3786","YLR265C","chrXII",NA
"3787","YLR266C","chrXII",NA
"3788","YLR267W","chrXII",NA
"3789","YLR268W","chrXII",NA
"3790","YLR270W","chrXII",NA
"3791","YLR271W","chrXII",NA
"3792","YLR272C","chrXII",NA
"3793","YLR273C","chrXII",NA
"3794","YLR274W","chrXII",NA
"3795","YLR275W","chrXII",NA
"3796","YLR276C","chrXII",NA
"3797","YLR277C","chrXII",NA
"3798","YLR278C","chrXII",NA
"3799","YLR279W","chrXII",NA
"3800","YLR283W","chrXII",NA
"3801","YLR284C","chrXII",NA
"3802","YLR285C-A","chrXII",NA
"3803","YLR285W","chrXII",NA
"3804","YLR286C","chrXII",NA
"3805","YLR287C","chrXII",NA
"3806","YLR287C-A","chrXII",NA
"3807","YLR288C","chrXII",NA
"3808","YLR289W","chrXII",NA
"3809","YLR290C","chrXII",NA
"3810","YLR291C","chrXII",NA
"3811","YLR292C","chrXII",NA
"3812","YLR293C","chrXII",NA
"3813","YLR295C","chrXII",NA
"3814","YLR295C","chrXII",NA
"3815","YLR296W","chrXII",NA
"3816","YLR297W","chrXII",NA
"3817","YLR298C","chrXII",NA
"3818","YLR299W","chrXII",NA
"3819","YLR300W","chrXII",NA
"3820","YLR301W","chrXII",NA
"3821","YLR303W","chrXII",NA
"3822","YLR304C","chrXII",NA
"3823","YLR305C","chrXII",NA
"3824","YLR306W","chrXII",NA
"3825","YLR307C-A","chrXII",NA
"3826","YLR307W","chrXII",NA
"3827","YLR308W","chrXII",NA
"3828","YLR309C","chrXII",NA
"3829","YLR310C","chrXII",NA
"3830","YLR311C","chrXII",NA
"3831","YLR312C","chrXII",NA
"3832","YLR312W-A","chrXII",NA
"3833","YLR313C","chrXII",NA
"3834","YLR314C","chrXII",NA
"3835","YLR315W","chrXII",NA
"3836","YLR316C","chrXII",NA
"3837","YLR318W","chrXII",NA
"3838","YLR319C","chrXII",NA
"3839","YLR320W","chrXII",NA
"3840","YLR321C","chrXII",NA
"3841","YLR323C","chrXII",NA
"3842","YLR324W","chrXII",NA
"3843","YLR325C","chrXII",NA
"3844","YLR326W","chrXII",NA
"3845","YLR327C","chrXII",NA
"3846","YLR328W","chrXII",NA
"3847","YLR329W","chrXII",NA
"3848","YLR330W","chrXII",NA
"3849","YLR332W","chrXII",NA
"3850","YLR333C","chrXII",NA
"3851","YLR335W","chrXII",NA
"3852","YLR336C","chrXII",NA
"3853","YLR337C","chrXII",NA
"3854","YLR340W","chrXII",NA
"3855","YLR341W","chrXII",NA
"3856","YLR342W","chrXII",NA
"3857","YLR342W-A","chrXII",NA
"3858","YLR343W","chrXII",NA
"3859","YLR344W","chrXII",NA
"3860","YLR345W","chrXII",NA
"3861","YLR346C","chrXII",NA
"3862","YLR347C","chrXII",NA
"3863","YLR348C","chrXII",NA
"3864","YLR350W","chrXII",NA
"3865","YLR351C","chrXII",NA
"3866","YLR352W","chrXII",NA
"3867","YLR353W","chrXII",NA
"3868","YLR354C","chrXII",NA
"3869","YLR355C","chrXII",NA
"3870","YLR356W","chrXII",NA
"3871","YLR357W","chrXII",NA
"3872","YLR359W","chrXII",NA
"3873","YLR360W","chrXII",NA
"3874","YLR361C","chrXII",NA
"3875","YLR361C-A","chrXII",NA
"3876","YLR362W","chrXII",NA
"3877","YLR363C","chrXII",NA
"3878","YLR363W-A","chrXII",NA
"3879","YLR364W","chrXII",NA
"3880","YLR367W","chrXII",NA
"3881","YLR368W","chrXII",NA
"3882","YLR369W","chrXII",NA
"3883","YLR370C","chrXII",NA
"3884","YLR371W","chrXII",NA
"3885","YLR372W","chrXII",NA
"3886","YLR373C","chrXII",NA
"3887","YLR375W","chrXII",NA
"3888","YLR376C","chrXII",NA
"3889","YLR377C","chrXII",NA
"3890","YLR378C","chrXII",NA
"3891","YLR380W","chrXII",NA
"3892","YLR381W","chrXII",NA
"3893","YLR382C","chrXII",NA
"3894","YLR383W","chrXII",NA
"3895","YLR384C","chrXII",NA
"3896","YLR386W","chrXII",NA
"3897","YLR387C","chrXII",NA
"3898","YLR388W","chrXII",NA
"3899","YLR389C","chrXII",NA
"3900","YLR390W","chrXII",NA
"3901","YLR390W-A","chrXII",NA
"3902","YLR392C","chrXII",NA
"3903","YLR393W","chrXII",NA
"3904","YLR394W","chrXII",NA
"3905","YLR395C","chrXII",NA
"3906","YLR396C","chrXII",NA
"3907","YLR397C","chrXII",NA
"3908","YLR398C","chrXII",NA
"3909","YLR399C","chrXII",NA
"3910","YLR401C","chrXII",NA
"3911","YLR402W","chrXII",NA
"3912","YLR403W","chrXII",NA
"3913","YLR404W","chrXII",NA
"3914","YLR405W","chrXII",NA
"3915","YLR406C","chrXII",NA
"3916","YLR407W","chrXII",NA
"3917","YLR408C","chrXII",NA
"3918","YLR409C","chrXII",NA
"3919","YLR410W","chrXII",NA
"3920","YLR410W-B","chrXII",NA
"3921","YLR410W-B","chrXII",NA
"3922","YLR411W","chrXII",NA
"3923","YLR412W","chrXII",NA
"3924","YLR413W","chrXII",NA
"3925","YLR414C","chrXII",NA
"3926","YLR417W","chrXII",NA
"3927","YLR418C","chrXII",NA
"3928","YLR419W","chrXII",NA
"3929","YLR420W","chrXII",NA
"3930","YLR421C","chrXII",NA
"3931","YLR422W","chrXII",NA
"3932","YLR423C","chrXII",NA
"3933","YLR424W","chrXII",NA
"3934","YLR425W","chrXII",NA
"3935","YLR426W","chrXII",NA
"3936","YLR427W","chrXII",NA
"3937","YLR429W","chrXII",NA
"3938","YLR430W","chrXII",NA
"3939","YLR431C","chrXII",NA
"3940","YLR432W","chrXII",NA
"3941","YLR433C","chrXII",NA
"3942","YLR435W","chrXII",NA
"3943","YLR436C","chrXII",NA
"3944","YLR437C","chrXII",NA
"3945","YLR438C-A","chrXII",NA
"3946","YLR438W","chrXII",NA
"3947","YLR439W","chrXII",NA
"3948","YLR440C","chrXII",NA
"3949","YLR441C","chrXII",NA
"3950","YLR442C","chrXII",NA
"3951","YLR443W","chrXII",NA
"3952","YLR446W","chrXII",NA
"3953","YLR447C","chrXII",NA
"3954","YLR448W","chrXII",NA
"3955","YLR449W","chrXII",NA
"3956","YLR450W","chrXII",NA
"3957","YLR451W","chrXII",NA
"3958","YLR452C","chrXII",NA
"3959","YLR453C","chrXII",NA
"3960","YLR454W","chrXII",NA
"3961","YLR455W","chrXII",NA
"3962","YLR456W","chrXII",NA
"3963","YLR457C","chrXII",NA
"3964","YLR459W","chrXII",NA
"3965","YLR460C","chrXII",NA
"3966","YLR461W","chrXII",NA
"3967","YML001W","chrXIII",NA
"3968","YML002W","chrXIII",NA
"3969","YML003W","chrXIII",NA
"3970","YML004C","chrXIII",NA
"3971","YML005W","chrXIII",NA
"3972","YML006C","chrXIII",NA
"3973","YML007C-A","chrXIII",NA
